,State,Action,Reward,Error,Time,Max V,Mean V,State,Action,Reward,Error,Time,Max V,Mean V
,value_iter,value_iter,value_iter,value_iter,value_iter,value_iter,value_iter,policy_iter,policy_iter,policy_iter,policy_iter,policy_iter,policy_iter,policy_iter
Iteration,,,,,,,,,,,,,,
278,,,21358.348860171507,57.44873593516262,0.1127309799194336,21358.348860171507,2795.6043723680204,,,50274.61476690069,28430.91320884597,134.77797508239746,50274.61476690069,11107.57336247537
279,,,21415.774636364986,57.33389591202926,0.1130821704864502,21415.774636364986,2811.999076446996,,,50274.61476690069,28373.579312933976,135.25729203224182,50274.61476690069,11136.004275661438
280,,,21473.085710220257,57.219285454096195,0.11342406272888184,21473.085710220257,2828.0055528481853,,,50274.61476690069,28316.360027479932,135.73256587982178,50274.61476690069,11164.377854951594
281,,,21530.282882556166,57.10490410247361,0.11388373374938965,21530.282882556166,2844.4475990458204,,,50274.61476690069,28259.2551233775,136.21633195877075,50274.61476690069,11192.694214956296
282,,,21587.365809920542,56.990751399173604,0.11433196067810059,21587.365809920542,2860.503881186321,,,50274.61476690069,28202.264371978425,136.7268898487091,50274.61476690069,11220.953470056895
283,,,21644.335289934512,56.87682688712616,0.11471986770629883,21644.335289934512,2876.992627316028,,,50274.61476690069,28145.387545091322,137.23156094551086,50274.61476690069,11249.155734406095
284,,,21701.190980518404,56.76313011017572,0.11512279510498047,21701.190980518404,2893.098059521359,,,50274.61476690069,28088.62441498108,137.7111759185791,50274.61476690069,11277.301121928409
285,,,21757.933676108405,56.64966061308833,0.11558794975280762,21757.933676108405,2909.632867768127,,,50274.61476690069,28031.974754368068,138.1912670135498,50274.61476690069,11305.38974632061
286,,,21814.56303599186,56.53641794152067,0.11600899696350098,21814.56303599186,2925.7867988038297,,,50274.61476690069,27975.43833642661,138.65775513648987,50274.61476690069,11333.4217210522
287,,,21871.07985143273,56.42340164205493,0.11641502380371094,21871.07985143273,2942.3670356995553,,,50274.61476690069,27919.014934784533,139.14258790016174,50274.61476690069,11361.397159365848
288,,,21927.483783079915,56.31061126217617,0.11683893203735352,21927.483783079915,2958.568818746188,,,50274.61476690069,27862.704323522463,139.61875295639038,50274.61476690069,11389.316174277856
