,Reward,Error,Time,Max V,Mean V,Alpha,Epsilon
7288,0.0,0.003176457638430351,48.249215841293335,1.0,0.22971741996627534,0.01,0.01
7289,0.0,0.0041317334924186756,48.26562786102295,1.0,0.22967465504786216,0.01,0.01
7290,0.0,0.0,48.265671730041504,1.0,0.22967465504786216,0.01,0.01
7291,0.0,0.0,48.2657630443573,1.0,0.22967465504786216,0.01,0.01
7292,0.0,0.012941370342794157,48.28124690055847,1.0,0.2296034873758595,0.01,0.01
7293,0.0,0.0016389604911042595,48.28294897079468,1.0,0.22961218623013396,0.01,0.01
7294,0.0,0.012497097591432166,48.291345834732056,1.0,0.22961538853877467,0.01,0.01
7295,0.0,0.009379749079188093,48.300058126449585,1.0,0.22960220547737115,0.01,0.01
7296,0.0,0.003676545163120608,48.31732392311096,1.0,0.22964860746350646,0.01,0.01
7297,0.0,0.0,48.31737804412842,1.0,0.22964860746350646,0.01,0.01
7298,0.0,0.0,48.317424058914185,1.0,0.22964860746350646,0.01,0.01
7299,0.0,0.0,48.317466020584106,1.0,0.22964860746350646,0.01,0.01
7300,0.0,0.019529913961654988,48.34003281593323,1.0,0.22988024585557099,0.01,0.01
7301,0.0,0.0,48.34008598327637,1.0,0.22988024585557099,0.01,0.01
7302,0.0,0.0061865448186158205,48.36522698402405,1.0,0.2299241303637496,0.01,0.01
7303,0.0,0.0,48.36527895927429,1.0,0.2299241303637496,0.01,0.01
7304,0.0,0.0,48.365330934524536,1.0,0.2299241303637496,0.01,0.01
7305,0.0,0.0,48.36538290977478,1.0,0.2299241303637496,0.01,0.01
7306,0.0,0.0,48.36542296409607,1.0,0.2299241303637496,0.01,0.01
7307,0.0,0.007920025824147053,48.38175892829895,1.0,0.23000839676277332,0.01,0.01
7308,0.0,0.0,48.38180494308472,1.0,0.23000839676277332,0.01,0.01
7309,0.0,0.0,48.38185000419617,1.0,0.23000839676277332,0.01,0.01
7310,0.0,0.02348235248556113,48.401256799697876,1.0,0.22971363032587588,0.01,0.01
7311,0.0,0.005028552296290775,48.426774978637695,1.0,0.22975921892798812,0.01,0.01
7312,0.0,0.010641495294495665,48.441160917282104,1.0,0.22975622044537206,0.01,0.01
7313,0.0,0.0,48.44120907783508,1.0,0.22975622044537206,0.01,0.01
7314,0.0,0.0,48.44128084182739,1.0,0.22975622044537206,0.01,0.01
7315,0.0,0.011292623115684686,48.45021986961365,1.0,0.2298329862395062,0.01,0.01
7316,0.0,0.017390643449386747,48.45789313316345,1.0,0.22979009694481484,0.01,0.01
7317,0.0,0.03446809100165798,48.478216886520386,1.0,0.2296710246649334,0.01,0.01
7318,0.0,0.007375267258553405,48.49261784553528,1.0,0.22965897407553115,0.01,0.01
7319,0.0,0.02775866732607396,48.521254777908325,1.0,0.2293737380639405,0.01,0.01
7320,0.0,0.00322991197453347,48.53622388839722,1.0,0.22934012909244883,0.01,0.01
7321,0.0,0.021284742475558394,48.544655084609985,1.0,0.22942963002638048,0.01,0.01
7322,0.0,0.0018610701804747708,48.5473530292511,1.0,0.22944766521591195,0.01,0.01
7323,0.0,0.0,48.5474009513855,1.0,0.22944766521591195,0.01,0.01
7324,0.0,0.014676808677133035,48.548518896102905,1.0,0.22963438969204344,0.01,0.01
7325,0.0,0.0,48.54856991767883,1.0,0.22963438969204344,0.01,0.01
7326,0.0,0.011915427959405797,48.55617690086365,1.0,0.22967278083943304,0.01,0.01
7327,0.0,0.01262890180226181,48.56484293937683,1.0,0.2297649465249509,0.01,0.01
7328,0.0,0.0,48.56497502326965,1.0,0.2297649465249509,0.01,0.01
7329,0.0,0.0,48.5650269985199,1.0,0.2297649465249509,0.01,0.01
7330,0.0,0.006986163910399482,48.58242988586426,1.0,0.22983614912195824,0.01,0.01
7331,0.0,0.009372139348419024,48.59335899353027,1.0,0.22978319386672552,0.01,0.01
7332,0.0,0.013801179082436513,48.60565805435181,1.0,0.22991976337689174,0.01,0.01
7333,0.0,0.006990151200842349,48.61988806724548,1.0,0.229946100864857,0.01,0.01
7334,0.0,0.0,48.61994481086731,1.0,0.229946100864857,0.01,0.01
7335,0.0,0.003540344496904089,48.63750696182251,1.0,0.2299140861056314,0.01,0.01
7336,0.0,0.0,48.637563705444336,1.0,0.2299140861056314,0.01,0.01
7337,0.0,0.001929884144615284,48.64410376548767,1.0,0.22992238861194564,0.01,0.01
7338,0.0,0.0017273593681839628,48.64506006240845,1.0,0.22993284185806578,0.01,0.01
7339,0.0,0.011704699954060822,48.66350483894348,1.0,0.22988478411270535,0.01,0.01
7340,0.0,0.0,48.663589000701904,1.0,0.22988478411270535,0.01,0.01
7341,0.0,0.030815167709955918,48.67107081413269,1.0,0.23021408669894555,0.01,0.01
7342,0.0,0.0,48.67112493515015,1.0,0.23021408669894555,0.01,0.01
7343,0.0,0.0,48.67117190361023,1.0,0.23021408669894555,0.01,0.01
7344,0.0,0.005328523060003509,48.67468881607056,1.0,0.2301734291855817,0.01,0.01
7345,0.0,0.008479091618171897,48.68631911277771,1.0,0.23018607497911114,0.01,0.01
7346,0.0,0.014631269732856632,48.700769901275635,1.0,0.2302350935497447,0.01,0.01
7347,0.0,0.012251693007014341,48.71118474006653,1.0,0.23038803512381684,0.01,0.01
7348,0.0,0.006737482661573155,48.71376991271973,1.0,0.23032514631650203,0.01,0.01
7349,0.0,0.020955776348673717,48.72825598716736,1.0,0.2300625390877097,0.01,0.01
7350,0.0,0.0032072876887571655,48.754761934280396,1.0,0.230067723981699,0.01,0.01
7351,0.0,0.0,48.754814863204956,1.0,0.230067723981699,0.01,0.01
7352,0.0,0.02333310519641329,48.75492882728577,1.0,0.2300767655993139,0.01,0.01
7353,0.0,0.003415631520265028,48.76446294784546,1.0,0.23002339635680974,0.01,0.01
7354,0.0,0.013631805200227845,48.766308069229126,1.0,0.23000945630712485,0.01,0.01
7355,0.0,0.01027597664035007,48.7756290435791,1.0,0.23000079513224284,0.01,0.01
7356,0.0,0.0,48.77567410469055,1.0,0.23000079513224284,0.01,0.01
7357,0.0,0.0,48.77574276924133,1.0,0.23000079513224284,0.01,0.01
7358,0.0,0.003381458158615125,48.77588486671448,1.0,0.2300536304159712,0.01,0.01
7359,0.0,0.0014393063400090361,48.77933382987976,1.0,0.23007611957753382,0.01,0.01
7360,0.0,0.00818467810589453,48.79375195503235,1.0,0.23013472603813084,0.01,0.01
7361,0.0,0.016055898981062244,48.80146408081055,1.0,0.23021353421470597,0.01,0.01
7362,0.0,0.01798705662468264,48.819396018981934,1.0,0.23028258974757654,0.01,0.01
7363,0.0,0.0,48.81945085525513,1.0,0.23028258974757654,0.01,0.01
7364,0.0,0.0,48.81949996948242,1.0,0.23028258974757654,0.01,0.01
7365,0.0,0.024604511793356355,48.840811014175415,1.0,0.23051916029864672,0.01,0.01
7366,0.0,0.015210203003703654,48.850470781326294,1.0,0.23062921147838905,0.01,0.01
7367,0.0,0.03429487993114494,48.85447382926941,1.0,0.23060614506634383,0.01,0.01
7368,0.0,0.014981972712125216,48.86640286445618,1.0,0.23064787213086899,0.01,0.01
7369,0.0,0.004169907396861586,48.88114285469055,1.0,0.23064294382397313,0.01,0.01
7370,0.0,0.0,48.88119697570801,1.0,0.23064294382397313,0.01,0.01
7371,0.0,0.009047302032011095,48.89601993560791,1.0,0.23071925353029094,0.01,0.01
7372,0.0,0.003810587201348803,48.91350483894348,1.0,0.230731431133494,0.01,0.01
7373,0.0,0.01773633890552934,48.918946981430054,1.0,0.23093784682560944,0.01,0.01
7374,0.0,0.02234564967745367,48.929948806762695,1.0,0.2310319114352334,0.01,0.01
7375,0.0,0.007683851194238159,48.944286823272705,1.0,0.2309963090624445,0.01,0.01
7376,0.0,0.0,48.94436693191528,1.0,0.2309963090624445,0.01,0.01
7377,0.0,0.006760909987630567,48.95962691307068,1.0,0.23106062522310647,0.01,0.01
7378,0.0,0.015504953693994548,48.9598388671875,1.0,0.2311204156729913,0.01,0.01
7379,0.0,0.027179510934401407,48.98157787322998,1.0,0.23142133323295608,0.01,0.01
7380,0.0,0.015888584508974776,48.99314880371094,1.0,0.2315353777535293,0.01,0.01
7381,0.0,0.016527626931050865,49.00190782546997,1.0,0.23166005910421122,0.01,0.01
7382,0.0,0.011254912144267992,49.026917695999146,1.0,0.23171311671315933,0.01,0.01
7383,0.0,0.0,49.02696394920349,1.0,0.23171311671315933,0.01,0.01
7384,0.0,0.016862309025463457,49.03568506240845,1.0,0.23177096987423573,0.01,0.01
7385,0.0,0.012455837011907417,49.0438277721405,1.0,0.23175104210766329,0.01,0.01
7386,0.0,0.007138639794607656,49.06012582778931,1.0,0.23167858544943987,0.01,0.01
7387,0.0,0.012784324536295827,49.06766200065613,1.0,0.23178088172774727,0.01,0.01
7388,0.0,0.007606022497241516,49.08075284957886,1.0,0.23177265567254982,0.01,0.01
7389,0.0,0.0908471399708963,49.09225797653198,1.0,0.2312700850565665,0.01,0.01
7390,0.0,0.0033136233388106006,49.09452795982361,1.0,0.2312294652798152,0.01,0.01
7391,0.0,0.010562749897644857,49.102086782455444,1.0,0.2311935671767049,0.01,0.01
7392,0.0,0.003253409412952603,49.111258029937744,1.0,0.2312209314162065,0.01,0.01
7393,1.0,0.0,49.11134099960327,1.0,0.2312209314162065,0.01,0.01
7394,0.0,0.0038676722098675907,49.12459993362427,1.0,0.23117264657354825,0.01,0.01
7395,0.0,0.0,49.124756813049316,1.0,0.23117264657354825,0.01,0.01
7396,0.0,0.008497013840781676,49.131813764572144,1.0,0.231188001385352,0.01,0.01
7397,0.0,0.0057494633745695314,49.149314880371094,1.0,0.2312218846681565,0.01,0.01
7398,0.0,0.022580702820488865,49.151482820510864,1.0,0.23119691795449024,0.01,0.01
7399,0.0,0.006270381027714635,49.168752908706665,1.0,0.23119553526839723,0.01,0.01
7400,0.0,0.02325834095050544,49.178154945373535,1.0,0.23138029946592054,0.01,0.01
7401,0.0,0.0,49.17822480201721,1.0,0.23138029946592054,0.01,0.01
7402,0.0,0.0,49.17826986312866,1.0,0.23138029946592054,0.01,0.01
7403,0.0,0.0003649109990052912,49.17982792854309,1.0,0.23138600120028,0.01,0.01
7404,0.0,0.020638692840186035,49.19372272491455,1.0,0.23162212242206548,0.01,0.01
7405,0.0,0.03101235063041663,49.221800804138184,1.0,0.23145045447487916,0.01,0.01
7406,0.0,0.0,49.22184896469116,1.0,0.23145045447487916,0.01,0.01
7407,0.0,0.000960858364952577,49.2246367931366,1.0,0.23146546788683153,0.01,0.01
7408,0.0,0.01127591126755853,49.24033498764038,1.0,0.23152542791182926,0.01,0.01
7409,0.0,0.0,49.24038481712341,1.0,0.23152542791182926,0.01,0.01
7410,0.0,0.007668311505422187,49.24989104270935,1.0,0.23153095514676228,0.01,0.01
7411,0.0,0.011416386239295362,49.25855088233948,1.0,0.23146766676246805,0.01,0.01
7412,0.0,0.02539870042609911,49.26739692687988,1.0,0.23157902641438172,0.01,0.01
7413,0.0,0.021540299771925505,49.288471937179565,1.0,0.23134710840454348,0.01,0.01
7414,0.0,0.013371658173775891,49.302966833114624,1.0,0.23130449211834617,0.01,0.01
7415,0.0,0.02698465652165198,49.30564880371094,1.0,0.23158276815708362,0.01,0.01
7416,0.0,0.0012778631494040904,49.30588889122009,1.0,0.23156280154537418,0.01,0.01
7417,0.0,0.018879809814360632,49.313265800476074,1.0,0.2316345370471028,0.01,0.01
7418,0.0,0.0,49.31334400177002,1.0,0.2316345370471028,0.01,0.01
7419,0.0,0.0,49.313390016555786,1.0,0.2316345370471028,0.01,0.01
7420,0.0,0.0066594317196903285,49.324891090393066,1.0,0.2316516793506217,0.01,0.01
7421,0.0,0.013294115506614133,49.33142805099487,1.0,0.23146534012235456,0.01,0.01
7422,0.0,0.012518586033656298,49.344388008117676,1.0,0.23142935487201902,0.01,0.01
7423,0.0,0.015904831888708337,49.35260581970215,1.0,0.23155623513892426,0.01,0.01
7424,0.0,0.0023498211232138317,49.35371685028076,1.0,0.23155485226654232,0.01,0.01
7425,1.0,0.0,49.353771924972534,1.0,0.23155485226654232,0.01,0.01
7426,0.0,0.0,49.35382080078125,1.0,0.23155485226654232,0.01,0.01
7427,0.0,0.012547049860717016,49.36870074272156,1.0,0.2314929261847295,0.01,0.01
7428,0.0,0.0,49.36874794960022,1.0,0.2314929261847295,0.01,0.01
7429,0.0,0.01239968640415251,49.3776969909668,1.0,0.23151390159187185,0.01,0.01
7430,0.0,0.0,49.37775492668152,1.0,0.23151390159187185,0.01,0.01
7431,0.0,0.009968883334195655,49.38412690162659,1.0,0.23166966539396866,0.01,0.01
7432,0.0,0.01646376946769429,49.40613603591919,1.0,0.23184562701480887,0.01,0.01
7433,0.0,0.0,49.40618181228638,1.0,0.23184562701480887,0.01,0.01
7434,0.0,0.0,49.406224727630615,1.0,0.23184562701480887,0.01,0.01
7435,0.0,0.009112069564550074,49.415809869766235,1.0,0.23184351352699412,0.01,0.01
7436,0.0,0.0,49.41585683822632,1.0,0.23184351352699412,0.01,0.01
7437,0.0,0.0,49.415926933288574,1.0,0.23184351352699412,0.01,0.01
7438,0.0,0.028716965845427683,49.44312787055969,1.0,0.23222222905294576,0.01,0.01
7439,0.0,0.009528139658435797,49.45229887962341,1.0,0.2321977156783651,0.01,0.01
7440,0.0,0.05696669906517002,49.48241996765137,1.0,0.23277689176998562,0.01,0.01
