,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
5,3.104524612426758,0.028981460109660136,0.05511665344238281,0.0010979367042912433,200,{'model__n_estimators': 200},0.5796324655436447,0.5834609494640123,0.5566615620214395,0.5732516590096989,0.011834633097876114,3,0.7932618683001531,0.7756508422664625,0.7568912710566615,0.7752679938744258,0.014850701793305549
6,4.619726816813151,0.009038704392323986,0.08067091306050618,0.0003653725290595601,300,{'model__n_estimators': 300},0.5842266462480857,0.5811638591117917,0.5773353751914242,0.5809086268504339,0.0028191324699303787,2,0.8403522205206738,0.8162327718223583,0.8185298621745789,0.8250382848392036,0.010869119116828786
7,7.598341941833496,0.08559585129197123,0.13712898890177408,0.00023780380566747273,500,{'model__n_estimators': 500},0.608728943338438,0.5765696784073507,0.5712098009188361,0.5855028075548749,0.01656848633702652,1,0.8468606431852986,0.8185298621745789,0.8281010719754976,0.8311638591117917,0.011767010012489035
0,0.1889683405558268,0.006355539127170024,0.003531932830810547,8.025916845394885e-05,10,{'model__n_estimators': 10},0.4770290964777948,0.4892802450229709,0.498468606431853,0.48825931597753963,0.008782363723371746,8,0.5857580398162328,0.5907350689127105,0.6098774885145483,0.5954568657478306,0.010397386703455188
1,0.5181586742401123,0.0038127499964804258,0.009098291397094727,0.00014583748316729996,30,{'model__n_estimators': 30},0.5099540581929556,0.5176110260336907,0.5222052067381318,0.5165900969882593,0.0050533409579437034,7,0.6745788667687596,0.6596477794793262,0.6416539050535988,0.6586268504338949,0.013460931074113584
2,0.8240979512532552,0.00554459392856772,0.01458128293355306,0.00023811514406920232,50,{'model__n_estimators': 50},0.5298621745788668,0.5306278713629403,0.5375191424196019,0.532669729453803,0.003443271455648817,6,0.6952526799387443,0.6787901990811639,0.6749617151607963,0.6830015313935682,0.008802738315967625
3,1.2117477258046467,0.021825865027137695,0.02118571599324544,0.00014984328980451454,75,{'model__n_estimators': 75},0.5329249617151608,0.5428790199081164,0.5329249617151608,0.5362429811128127,0.00469238803237627,5,0.7117151607963247,0.6845329249617151,0.7128637059724349,0.7030372639101582,0.013092942346789803
4,1.6018426418304443,0.016731138452645025,0.028018474578857422,0.00023640120867241405,100,{'model__n_estimators': 100},0.5306278713629403,0.5474732006125574,0.5903522205206738,0.5561510974987239,0.02514264493317967,4,0.7404287901990811,0.7388973966309341,0.7285604900459418,0.7359622256253191,0.005271025122017186
5,3.125090758005778,0.030809315306762685,0.055080572764078774,0.0011362799085279762,200,{'model__n_estimators': 200},0.5367534456355283,0.5704441041347627,0.5765696784073507,0.5612557427258805,0.0175052865742545,3,0.804364471669219,0.7790964777947933,0.7553598774885145,0.779606942317509,0.02000929772590061
6,4.57479731241862,0.02972361895577642,0.08394710222880046,0.0035596506553254802,300,{'model__n_estimators': 300},0.5849923430321593,0.5964777947932619,0.5888208269525268,0.590096988259316,0.004774958380262819,1,0.8303981623277182,0.8104900459418071,0.7959418070444104,0.8122766717713118,0.014123364300415442
7,7.505274057388306,0.09754562063543211,0.13380805651346842,9.553226160850822e-05,500,{'model__n_estimators': 500},0.5750382848392037,0.6033690658499234,0.5857580398162328,0.5880551301684532,0.011679490749002087,2,0.8376722817764165,0.8288667687595712,0.8020673813169985,0.822868810617662,0.015141749361403315
0,0.18758416175842285,0.006039998222554498,0.003696997960408529,0.00011139231952050786,10,{'model__n_estimators': 10},0.4885145482388974,0.46401225114854516,0.5076569678407351,0.48672792240939255,0.01786261174775162,8,0.5696784073506891,0.5773353751914242,0.583843797856049,0.5769525267993875,0.005789329363049408
1,0.5191418329874674,0.014611192664726056,0.008903980255126953,0.00011347271722098009,30,{'model__n_estimators': 30},0.5045941807044411,0.4900459418070444,0.5482388973966309,0.5142930066360388,0.024727251342078312,7,0.6454823889739663,0.663093415007657,0.6355283307810107,0.6480347115875447,0.01139719936792554
2,0.82828688621521,0.01327501256308155,0.014153083165486654,6.336743438232557e-05,50,{'model__n_estimators': 50},0.5398162327718223,0.5114854517611026,0.5566615620214395,0.5359877488514548,0.018640693860653593,5,0.6615620214395099,0.7006125574272588,0.6914241960183767,0.6845329249617151,0.01667039897172837
3,1.2098274230957031,0.013277841305662343,0.021023909250895183,0.0003362491152800951,75,{'model__n_estimators': 75},0.5336906584992342,0.5022970903522205,0.5467075038284839,0.5275650842266462,0.018640693860653614,6,0.7055895865237366,0.7277947932618682,0.6964012251148545,0.7099285349668198,0.013178489681904623
4,1.5839667320251465,0.03983476523971438,0.027780771255493164,0.00014833404352425017,100,{'model__n_estimators': 100},0.5436447166921899,0.5405819295558959,0.5581929555895865,0.5474732006125574,0.007682448669368217,4,0.7159264931087289,0.7492343032159265,0.7155436447166922,0.726901480347116,0.015792463945187605
5,3.0890286763509116,0.09003498778318716,0.05415733655293783,0.0003345038060516123,200,{'model__n_estimators': 200},0.5635528330781011,0.5620214395099541,0.5712098009188361,0.5655946911689638,0.004019401671266845,3,0.7580398162327718,0.8062787136294027,0.7729709035222052,0.7790964777947934,0.020164156328122025
6,4.60166072845459,0.014909023737192108,0.0835276444753011,0.002137382907585879,300,{'model__n_estimators': 300},0.5444104134762634,0.5773353751914242,0.5773353751914242,0.5663603879530372,0.01552097579939844,2,0.7921133231240429,0.8001531393568146,0.7932618683001531,0.7951761102603369,0.0035503899293627943
7,7.5373397668202715,0.09749699129131957,0.14045540491739908,0.003937801967540509,500,{'model__n_estimators': 500},0.5857580398162328,0.5972434915773354,0.5949464012251149,0.5926493108728944,0.004962282311185199,1,0.8238897396630934,0.8361408882082695,0.8235068912710567,0.8278458397141398,0.005867567091665437
0,0.1900932788848877,0.0014662225579757675,0.0035239060719807944,7.350212747160688e-05,10,{'model__n_estimators': 10},0.4724349157733537,0.46324655436447165,0.47090352220520676,0.468861664114344,0.00401940167126688,8,0.6129402756508423,0.5937978560490046,0.580781010719755,0.5958397141398674,0.013208115398607077
1,0.5164469877878824,0.005745494392898067,0.008984088897705078,9.904926674961885e-05,30,{'model__n_estimators': 30},0.5352220520673813,0.5183767228177641,0.5091883614088821,0.5209290454313426,0.010780353283278614,7,0.6711332312404288,0.6527565084226646,0.6722817764165391,0.6653905053598774,0.00894588165815308
2,0.8227829933166504,0.01002130163617628,0.014100313186645508,0.0001432302466440079,50,{'model__n_estimators': 50},0.5275650842266463,0.5405819295558959,0.5176110260336907,0.5285860132720775,0.009405577219340624,6,0.7009954058192955,0.6772588055130169,0.6921898928024502,0.6901480347115876,0.009797395465885246
3,1.2091434001922607,0.014033870588100163,0.02086504300435384,9.813163773965952e-05,75,{'model__n_estimators': 75},0.5750382848392037,0.5336906584992342,0.5459418070444104,0.5515569167942828,0.017340773610477863,5,0.7323889739663093,0.7163093415007658,0.7239663093415007,0.7242215416028586,0.0065669629046802135
4,1.602510690689087,0.01833271237937277,0.027941306432088215,0.00030560515004238707,100,{'model__n_estimators': 100},0.557427258805513,0.5765696784073507,0.5421133231240429,0.5587034201123022,0.014095662349651945,4,0.7293261868300153,0.75,0.7308575803981623,0.7367279224093926,0.009405577219340643
5,3.072784344355265,0.050231827065020405,0.05500292778015137,0.001127214516791397,200,{'model__n_estimators': 200},0.5918836140888208,0.5758039816232772,0.5597243491577335,0.5758039816232772,0.013128964930690868,2,0.7936447166921899,0.7584226646248086,0.7679938744257274,0.773353751914242,0.014870428215718271
6,4.563310305277507,0.01056584413603234,0.08188501993815105,0.0005852290302502293,300,{'model__n_estimators': 300},0.5673813169984686,0.5750382848392037,0.5758039816232772,0.5727411944869832,0.003802875044857416,3,0.8062787136294027,0.807427258805513,0.7932618683001531,0.8023226135783563,0.006424049488848007
7,7.510836680730184,0.017014526287549386,0.1404550870259603,0.003061465592902877,500,{'model__n_estimators': 500},0.5926493108728943,0.6064318529862175,0.5673813169984686,0.5888208269525267,0.016170529924917982,1,0.8384379785604901,0.8422664624808576,0.8085758039816233,0.8297600816743236,0.015060866250058104
0,0.19126303990681967,0.0015738451628585725,0.0035115877787272134,4.57168618405184e-05,10,{'model__n_estimators': 10},0.46171516079632463,0.4785604900459418,0.47090352220520676,0.47039305768249107,0.006886542911297634,8,0.5761868300153139,0.5535987748851455,0.557427258805513,0.5624042879019909,0.00987026418461942
1,0.5247364044189453,0.011982494005650518,0.009189287821451822,6.230145062315722e-05,30,{'model__n_estimators': 30},0.5145482388973966,0.5061255742725881,0.5267993874425727,0.5158244002041857,0.00848815168367322,7,0.638208269525268,0.6294027565084227,0.6753445635528331,0.647651863195508,0.019908934421224166
2,0.838942289352417,0.012276020998032725,0.014302412668863932,0.00015986688237871948,50,{'model__n_estimators': 50},0.5344563552833078,0.5290964777947933,0.5535987748851455,0.5390505359877489,0.01051730361308654,5,0.669218989280245,0.6650076569678407,0.6902756508422665,0.6748340990301175,0.011053354595983935
3,1.2244196732838948,0.040305099803808156,0.022602955500284832,0.0017051799155384758,75,{'model__n_estimators': 75},0.5405819295558959,0.5329249617151608,0.5367534456355283,0.5367534456355283,0.003125944031116884,6,0.7029096477794793,0.6887442572741195,0.7312404287901991,0.7076314446145994,0.017667346006972427
4,1.5979915459950764,0.0441672887123116,0.02794949213663737,0.00034924561367193795,100,{'model__n_estimators': 100},0.5490045941807045,0.5467075038284839,0.5658499234303216,0.5538540071465033,0.008534075292139101,4,0.7358346094946401,0.6998468606431854,0.753062787136294,0.7295814190913731,0.022170708916565553
5,3.091707468032837,0.052244998681607,0.0564871629079183,0.002340675201399149,200,{'model__n_estimators': 200},0.5704441041347627,0.5758039816232772,0.5604900459418071,0.5689127105666155,0.006344973402070458,3,0.7775650842266463,0.7404287901990811,0.8039816232771823,0.7739918325676366,0.026068074262428204
6,4.601289669672648,0.07135243027798746,0.08210364977518718,0.0017107674634075922,300,{'model__n_estimators': 300},0.5765696784073507,0.5865237366003063,0.5934150076569679,0.5855028075548749,0.006914863289506915,1,0.8097243491577335,0.781010719754977,0.8303981623277182,0.8070444104134763,0.020251196256413768
7,7.51284917195638,0.08754518801661675,0.1361231009165446,0.00069582116366311,500,{'model__n_estimators': 500},0.5712098009188361,0.5719754977029097,0.5765696784073507,0.5732516590096989,0.002366926619575246,2,0.8281010719754976,0.8062787136294027,0.836906584992343,0.8237621235324144,0.012874690449353342
0,0.19300142923990884,0.006354898131965563,0.0035500526428222656,7.596341697059605e-05,10,{'model__n_estimators': 10},0.4892802450229709,0.4563552833078101,0.45788667687595713,0.4678407350689127,0.01517290857345773,8,0.5769525267993875,0.5647013782542113,0.5666156202143952,0.5694231750893314,0.005381104809164896
1,0.5134236812591553,0.008259750553075389,0.008754968643188477,6.308172944319598e-05,30,{'model__n_estimators': 30},0.5275650842266463,0.5191424196018377,0.47320061255742724,0.5066360387953037,0.023891157578022612,7,0.6607963246554365,0.6581163859111792,0.6110260336906586,0.6433129147524247,0.022856472962681992
2,0.8249284426371256,0.004054683916468433,0.01446994145711263,0.000346165732616096,50,{'model__n_estimators': 50},0.5505359877488515,0.5260336906584993,0.5428790199081164,0.5398162327718224,0.010234781855928242,6,0.6841500765696784,0.7048238897396631,0.69104134762634,0.6933384379785604,0.00859492508447309
3,1.2194595336914062,0.011729853356653936,0.02162909507751465,0.0010607783732547533,75,{'model__n_estimators': 75},0.5490045941807045,0.554364471669219,0.5421133231240429,0.5484941296579888,0.005014518301273207,5,0.6979326186830015,0.7404287901990811,0.6895099540581929,0.7092904543134252,0.022285006785451773
4,1.5764954090118408,0.02028749643215473,0.027697324752807617,0.00071754362510007,100,{'model__n_estimators': 100},0.5444104134762634,0.5597243491577335,0.5451761102603369,0.549770290964778,0.007045520031568276,4,0.7576569678407351,0.7656967840735069,0.7155436447166922,0.7462991322103115,0.021993706213245215
5,3.093778928120931,0.044068129667253,0.05541865030924479,0.0010775170293314247,200,{'model__n_estimators': 200},0.5758039816232772,0.5895865237366003,0.5474732006125574,0.5709545686574783,0.017531316754542493,3,0.7867534456355283,0.7829249617151608,0.7568912710566615,0.7755232261357836,0.01326716836995102
6,4.563975652058919,0.04305932349435376,0.08425633112589519,0.004161531457481161,300,{'model__n_estimators': 300},0.5719754977029097,0.5865237366003063,0.5865237366003063,0.5816743236345073,0.006858105585780714,2,0.7790964777947933,0.8093415007656968,0.7955589586523737,0.7946656457376212,0.01236362567103915
7,7.491433620452881,0.04078977373331239,0.13801209131876627,0.0020172696277461384,500,{'model__n_estimators': 500},0.5972434915773354,0.5949464012251149,0.5926493108728943,0.5949464012251148,0.0018755664186701304,1,0.8376722817764165,0.8384379785604901,0.8147013782542113,0.8302705461970393,0.011013501281465773
0,0.19230333964029947,0.004150612900789517,0.003536065419514974,2.7098264090431622e-05,10,{'model__n_estimators': 10},0.4724349157733537,0.48545176110260335,0.47473200612557426,0.4775395610005104,0.005672820513244737,8,0.555895865237366,0.5597243491577335,0.5815467075038285,0.5657223072996427,0.011298172526233495
1,0.5275368690490723,0.002217721009007003,0.009229660034179688,0.00017628502709544412,30,{'model__n_estimators': 30},0.5038284839203675,0.5022970903522205,0.5091883614088821,0.5051046452271567,0.002954527029808674,7,0.6619448698315467,0.6450995405819295,0.6259571209800919,0.6443338437978561,0.014701909978473333
2,0.8516936302185059,0.0028299495219465303,0.014524698257446289,0.0001544315742664138,50,{'model__n_estimators': 50},0.5237366003062787,0.5352220520673813,0.5451761102603369,0.5347115875446656,0.0087600828492754,6,0.6975497702909648,0.663093415007657,0.6921898928024502,0.6842776927003573,0.015138522334187773
3,1.2291905879974365,0.022870193689055917,0.02116998036702474,0.00023031072942895114,75,{'model__n_estimators': 75},0.5643185298621746,0.5413476263399694,0.5436447166921899,0.549770290964778,0.01032981436694642,5,0.7174578866768759,0.7067381316998469,0.6887442572741195,0.7043134252169474,0.011847011705232422
4,1.6244362990061443,0.007536043630441345,0.027918497721354168,0.00041429810800325457,100,{'model__n_estimators': 100},0.5313935681470138,0.5727411944869831,0.557427258805513,0.5538540071465033,0.017068150584278186,4,0.7427258805513017,0.7388973966309341,0.7388973966309341,0.7401735579377232,0.0018047646278370629
5,3.0915017127990723,0.005992330440826516,0.05490994453430176,0.0010608654834933237,200,{'model__n_estimators': 200},0.5581929555895865,0.5627871362940275,0.5735068912710567,0.5648289943848902,0.006416439555883918,3,0.774885145482389,0.7737366003062787,0.7955589586523737,0.7813935681470138,0.010027412598551942
6,4.6484254995981855,0.02179180339962401,0.08459353446960449,0.004355004226883418,300,{'model__n_estimators': 300},0.5750382848392037,0.5719754977029097,0.5811638591117917,0.5760592138846351,0.003819966704210221,2,0.7993874425727412,0.8016845329249617,0.8169984686064319,0.8060234813680448,0.007816943762691986
7,7.5602192878723145,0.0525263580127167,0.13552562395731607,0.0022565681362656533,500,{'model__n_estimators': 500},0.5949464012251149,0.5934150076569679,0.5796324655436447,0.5893312914752425,0.006886542911297656,1,0.8281010719754976,0.8330781010719756,0.8296324655436447,0.8302705461970392,0.0020813561039178747
0,0.18979255358378092,0.006332529763714114,0.003757476806640625,0.0004042516668515109,10,{'model__n_estimators': 10},0.4686064318529862,0.48085758039816234,0.4900459418070444,0.479836651352731,0.008782363723371746,8,0.5513016845329249,0.5547473200612557,0.5892036753445635,0.565084226646248,0.017112937701858354
1,0.5255152384440104,0.007999211926821636,0.00909097989400228,0.00017219591949374705,30,{'model__n_estimators': 30},0.5298621745788668,0.5145482388973966,0.5482388973966309,0.5308831036242981,0.013773085822595222,6,0.6175344563552833,0.6205972434915773,0.6550535987748851,0.6310617662072485,0.0170108041888225
2,0.8364289601643881,0.010630443892504468,0.014513174692789713,0.00018763166854984564,50,{'model__n_estimators': 50},0.5045941807044411,0.5283307810107197,0.5436447166921899,0.5255232261357836,0.01606544663793387,7,0.6217457886676876,0.6715160796324655,0.6986983154670751,0.6639867279224094,0.03186368045369634
3,1.2241953214009602,0.014653491765918838,0.021212657292683918,0.00012122021107179413,75,{'model__n_estimators': 75},0.5183767228177641,0.552833078101072,0.5352220520673813,0.5354772843287391,0.01406790584943407,5,0.6722817764165391,0.7098009188361409,0.7343032159264931,0.7054619703930577,0.025505353619917015
4,1.6080516179402669,0.01947910113891747,0.027999162673950195,0.0002523858583371575,100,{'model__n_estimators': 100},0.5482388973966309,0.5604900459418071,0.5765696784073507,0.5617662072485962,0.011601141579748387,3,0.7006125574272588,0.7113323124042878,0.7277947932618682,0.7132465543644716,0.011179347862723702
5,3.0728020668029785,0.01713263283522094,0.05696535110473633,0.0027345072656722843,200,{'model__n_estimators': 200},0.5535987748851455,0.5566615620214395,0.5727411944869831,0.5610005104645227,0.008395550895047725,4,0.7427258805513017,0.748468606431853,0.7978560490045942,0.7630168453292496,0.024746343968135225
6,4.592639684677124,0.02360993591403889,0.08558170000712077,0.0015083468618478704,300,{'model__n_estimators': 300},0.5650842266462481,0.5781010719754976,0.5819295558958653,0.5750382848392037,0.007210029041258545,2,0.7898162327718223,0.8009188361408882,0.8104900459418071,0.8004083716181726,0.008447763738353958
7,7.554991086324056,0.045785818970412326,0.13889527320861816,0.0038683468804421675,500,{'model__n_estimators': 500},0.5926493108728943,0.6003062787136294,0.5849923430321593,0.5926493108728943,0.006251888062233722,1,0.8039816232771823,0.8212098009188361,0.8392036753445635,0.8214650331801939,0.014380475086954015
0,0.18769065539042154,0.0038972402702527457,0.0035613377888997397,8.135451529646497e-05,10,{'model__n_estimators': 10},0.45329249617151607,0.4724349157733537,0.47013782542113325,0.4652884124553343,0.008534075292139096,8,0.5601071975497703,0.5352220520673813,0.5467075038284839,0.5473455844818785,0.010169332217017159
1,0.518608570098877,0.013835527436519491,0.008958021799723307,0.00017448779899790527,30,{'model__n_estimators': 30},0.4992343032159265,0.49617151607963245,0.5482388973966309,0.5145482388973966,0.023855684421741536,7,0.6512251148545176,0.6003062787136294,0.6512251148545176,0.6342521694742215,0.024003369550232474
2,0.8278400897979736,0.02066701208339879,0.014418601989746094,9.695421798862942e-05,50,{'model__n_estimators': 50},0.5245022970903522,0.5137825421133231,0.5490045941807045,0.5290964777947933,0.014741734638278381,6,0.6929555895865237,0.6615620214395099,0.6726646248085758,0.6757274119448698,0.01299806470292111
3,1.2071292400360107,0.014425839062145384,0.021469751993815105,0.0004689317215816212,75,{'model__n_estimators': 75},0.5405819295558959,0.5382848392036753,0.5604900459418071,0.5464522715671261,0.00997040581144698,5,0.7511485451761103,0.6948698315467075,0.6990811638591118,0.7150331801939765,0.02559522769067086
4,1.5791293780008953,0.020526647265746923,0.0276639461517334,0.0004344275692087912,100,{'model__n_estimators': 100},0.5643185298621746,0.5344563552833078,0.554364471669219,0.5510464522715671,0.01241489178868331,4,0.7454058192955589,0.7151607963246555,0.7274119448698315,0.7293261868300153,0.01242144906574151
5,3.105949958165487,0.06926207938453183,0.05523864428202311,0.0007563956166264211,200,{'model__n_estimators': 200},0.5727411944869831,0.5888208269525268,0.6026033690658499,0.5880551301684532,0.012203198660420534,2,0.7859877488514548,0.7672281776416539,0.7978560490045942,0.7836906584992342,0.012608835371037868
6,4.560601313908895,0.033225887199445074,0.08201464017232259,0.00020032972042654417,300,{'model__n_estimators': 300},0.5727411944869831,0.5911179173047473,0.5911179173047473,0.5849923430321593,0.008662870213617726,3,0.7932618683001531,0.7683767228177641,0.7879019908116386,0.7831801939765186,0.010693896715230536
7,7.567122379938762,0.07769809954207384,0.13452593485514322,0.0013336568214638456,500,{'model__n_estimators': 500},0.5765696784073507,0.5964777947932619,0.6079632465543645,0.5936702399183257,0.012969214921809592,1,0.835375191424196,0.8081929555895865,0.8269525267993875,0.8235068912710567,0.011361419787674852
