,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activation,param_model__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
6,0.03582636515299479,0.0010983920277305365,0.0015476544698079426,3.952926036658569e-06,relu,"(96,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96,)}",0.7490636704119851,0.7453183520599251,0.7631578947368421,0.7525133057362509,0.007680594969714355,4,0.851782363977486,0.8386491557223265,0.8220973782771536,0.8375096326589886,0.012145602183949653
7,0.04200625419616699,0.004148132215276102,0.001653750737508138,1.9669492638030024e-05,relu,"(144,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (144,)}",0.7640449438202247,0.7640449438202247,0.7443609022556391,0.7574835966320296,0.009279146180984217,3,0.8818011257035647,0.8273921200750469,0.797752808988764,0.8356486849224586,0.03480572781365636
8,0.05122184753417969,0.006957315473156122,0.0016960302988688152,5.197464264991873e-05,relu,"(96, 48)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96, 48)}",0.7490636704119851,0.7453183520599251,0.7368421052631579,0.7437413759116893,0.005112520839457801,7,0.8555347091932458,0.9287054409005628,0.7921348314606742,0.8587916605181608,0.0558022618397337
9,0.06266132990519206,0.014873663265487495,0.0019425551096598308,6.780548754015532e-05,relu,"(96, 96)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96, 96)}",0.7415730337078652,0.7453183520599251,0.706766917293233,0.7312194343536745,0.017358015349936622,9,0.8367729831144465,0.8273921200750469,0.9681647940074907,0.8774432990656614,0.06426399915557318
0,0.033811092376708984,0.00485554267860638,0.0016252199808756511,4.564593417594731e-05,tanh,"(48,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (48,)}",0.7602996254681648,0.7490636704119851,0.7218045112781954,0.7437226023861151,0.016162997037831448,2,0.8405253283302064,0.8255159474671669,0.8595505617977528,0.841863945865042,0.013926776746884808
1,0.04501533508300781,0.01592411405997659,0.0017625490824381511,5.198849403343549e-05,tanh,"(96,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96,)}",0.7602996254681648,0.7153558052434457,0.7293233082706767,0.7349929129940959,0.01878110854711597,7,0.7842401500938087,0.9305816135084428,0.8014981273408239,0.838773296981025,0.06529948791204777
2,0.06007162729899088,0.017189745097134744,0.0018783410390218098,5.1726148726118375e-05,tanh,"(144,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (144,)}",0.7640449438202247,0.700374531835206,0.7406015037593985,0.7350069931382764,0.026292638417155068,6,0.9343339587242027,0.7917448405253283,0.8632958801498127,0.8631248931331146,0.05821188930452294
3,0.06225093205769857,0.006024043833674635,0.0019286473592122395,1.9020098567069526e-05,tanh,"(96, 48)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96, 48)}",0.7677902621722846,0.7378277153558053,0.7218045112781954,0.7424741629354285,0.01905893364725924,3,0.926829268292683,0.8818011257035647,0.9101123595505618,0.9062475845156032,0.018584684928001347
4,0.06052533785502116,0.0071837447212947,0.002249638239542643,1.543452145387791e-05,tanh,"(96, 96)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96, 96)}",0.7602996254681648,0.7453183520599251,0.7030075187969925,0.7362084987750275,0.024260234154675358,5,0.8780487804878049,0.8123827392120075,0.8389513108614233,0.8431276101870786,0.0269702101246515
5,0.027328093846638996,0.0020815455556578654,0.001550436019897461,0.00010823065604114669,relu,"(48,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (48,)}",0.7677902621722846,0.700374531835206,0.7180451127819549,0.7287366355964818,0.028541801733487762,9,0.8123827392120075,0.7485928705440901,0.7734082397003745,0.778127949818824,0.026255076764557184
6,0.05277768770853678,0.005390336040863172,0.0015613238016764324,1.608849482550819e-05,relu,"(96,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96,)}",0.7415730337078652,0.7415730337078652,0.7330827067669173,0.7387429247275493,0.004002378502956715,4,0.9512195121951219,0.9080675422138836,0.9269662921348315,0.9287511155146123,0.01766186710002053
7,0.03722238540649414,9.243407649640313e-05,0.001654227574666341,2.1572453598930426e-05,relu,"(144,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (144,)}",0.7640449438202247,0.7340823970037453,0.7481203007518797,0.7487492138586166,0.012240239695482505,1,0.7729831144465291,0.7879924953095685,0.7771535580524345,0.7793763892695106,0.006325931416935091
8,0.05170599619547526,0.01159621333114246,0.0017476876576741536,5.591422600032392e-05,relu,"(96, 48)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96, 48)}",0.704119850187266,0.7303370786516854,0.7406015037593985,0.7250194775327833,0.015360890232103172,10,0.7035647279549718,0.8311444652908068,0.9550561797752809,0.8299217910070199,0.102674595312813
9,0.06496016184488933,0.010963479063077557,0.0019981861114501953,0.00011799881210728256,relu,"(96, 96)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96, 96)}",0.7340823970037453,0.7265917602996255,0.7406015037593985,0.7337585536875898,0.00572403609482139,8,0.9643527204502814,0.8424015009380863,0.8295880149812734,0.878780745456547,0.06073422173062775
0,0.0403447151184082,0.011512813386342377,0.0016481081644694011,4.165818423885939e-05,tanh,"(48,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (48,)}",0.704119850187266,0.7528089887640449,0.7293233082706767,0.7287507157406625,0.019881380744996333,10,0.8255159474671669,0.9324577861163227,0.7921348314606742,0.8500361883480547,0.059852956264862756
1,0.041889349619547524,0.007434061843323247,0.0017371177673339844,2.1919819155826153e-05,tanh,"(96,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96,)}",0.7415730337078652,0.7378277153558053,0.7556390977443609,0.7450132822693437,0.007667586246505651,3,0.8367729831144465,0.801125703564728,0.8726591760299626,0.8368526209030457,0.029203472137934186
2,0.04300872484842936,0.005598898647917517,0.0018834273020426433,2.60901058817849e-05,tanh,"(144,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (144,)}",0.7303370786516854,0.7378277153558053,0.7481203007518797,0.7387616982531234,0.007289946963939325,8,0.8405253283302064,0.7879924953095685,0.8089887640449438,0.8125021958949062,0.021589855469900745
3,0.048671722412109375,0.009696645368366938,0.0019272168477376301,4.112672498364643e-06,tanh,"(96, 48)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96, 48)}",0.7340823970037453,0.7902621722846442,0.7518796992481203,0.7587414228455032,0.023442898366004675,1,0.801125703564728,0.7842401500938087,0.8876404494382022,0.8243354343655795,0.04529108947694935
4,0.06013043721516927,0.008140654857074797,0.002260128657023112,1.4876928759064166e-05,tanh,"(96, 96)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96, 96)}",0.7340823970037453,0.7340823970037453,0.7518796992481203,0.7400148310852037,0.008389728735882713,7,0.8836772983114447,0.8649155722326454,0.7734082397003745,0.8406670367481549,0.04817198305100766
5,0.03175767262776693,0.004417427507550799,0.0016112327575683594,8.566562357076516e-05,relu,"(48,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (48,)}",0.7453183520599251,0.7153558052434457,0.7631578947368421,0.741277350680071,0.01972320476152661,5,0.8649155722326454,0.7598499061913696,0.850187265917603,0.8249842481138727,0.046447767258757676
6,0.03653717041015625,0.004438587211115328,0.0016387303670247395,1.7100151417190854e-05,relu,"(96,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96,)}",0.7378277153558053,0.7340823970037453,0.7518796992481203,0.7412632705358903,0.007661082227334244,6,0.8855534709193246,0.7692307692307693,0.8220973782771536,0.8256272061424158,0.04755409197675101
7,0.04284954071044922,0.006709021938053416,0.0016467571258544922,2.3322000927724553e-05,relu,"(144,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (144,)}",0.7453183520599251,0.7715355805243446,0.7481203007518797,0.7549914111120497,0.011754286743570576,2,0.9230769230769231,0.7861163227016885,0.8089887640449438,0.8393940032745185,0.059904982782413733
8,0.04579806327819824,0.0024693597745385557,0.001768350601196289,7.250616970669146e-05,relu,"(96, 48)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96, 48)}",0.7415730337078652,0.7528089887640449,0.7406015037593985,0.7449945087437695,0.005539888151738211,4,0.8123827392120075,0.7617260787992496,0.8033707865168539,0.7924932015093704,0.02206453719946169
