,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
53,0.016050020853678387,0.00034752468357805336,0.0008033911387125651,2.614161841614807e-06,0.0006344024572286362,{'model__ccp_alpha': 0.0006344024572286362},0.5581929555895865,0.5551301684532925,0.5451761102603369,0.552833078101072,0.005556799657242805,54,0.9069678407350689,0.9019908116385911,0.9000765696784073,0.9030117406840225,0.0029044937919196047
54,0.01600503921508789,0.0003981422279910395,0.000801245371500651,6.001121879785177e-06,0.0006463723149121953,{'model__ccp_alpha': 0.0006463723149121953},0.5566615620214395,0.5551301684532925,0.5490045941807045,0.5535987748851455,0.0033081882074567767,51,0.9008422664624809,0.8996937212863706,0.8962480857580398,0.8989280245022971,0.0019521514217430325
55,0.016271352767944336,0.0003664711497123451,0.0008171399434407552,8.188404637903378e-06,0.0006583421725957544,{'model__ccp_alpha': 0.0006583421725957544},0.5620214395099541,0.554364471669219,0.5497702909647779,0.5553854007146504,0.0050533409579437034,47,0.8950995405819295,0.891271056661562,0.8916539050535988,0.8926748340990301,0.0017216357278243936
56,0.016344070434570312,0.0003983412019380531,0.0008242130279541016,1.9756639631042564e-06,0.0006703120302793136,{'model__ccp_alpha': 0.0006703120302793136},0.5604900459418071,0.5436447166921899,0.5497702909647779,0.5513016845329249,0.006961807910661483,64,0.885145482388974,0.8859111791730475,0.8847626339969372,0.885273098519653,0.00047749583802629867
57,0.01640454928080241,0.00038596388484819744,0.0008563200632731119,5.3330611723147336e-05,0.0006822818879628728,{'model__ccp_alpha': 0.0006822818879628728},0.5627871362940275,0.5482388973966309,0.5451761102603369,0.5520673813169985,0.007682448669368268,59,0.8824655436447167,0.8801684532924962,0.8805513016845329,0.8810617662072486,0.0010048504178167546
58,0.01619092623392741,0.00035279915339474915,0.0007979869842529297,5.299117748950212e-06,0.000694251745646432,{'model__ccp_alpha': 0.000694251745646432},0.5635528330781011,0.5459418070444104,0.5444104134762634,0.551301684532925,0.008685400473289223,63,0.8778713629402757,0.8694486983154671,0.8740428790199081,0.8737876467585504,0.0034432714556488038
59,0.016189972559611004,0.00040973300882612057,0.0007994174957275391,3.3207865422210978e-06,0.0007062216033299912,{'model__ccp_alpha': 0.0007062216033299912},0.5650842266462481,0.5482388973966309,0.5375191424196019,0.5502807554874937,0.011345641026489484,68,0.8740428790199081,0.8644716692189893,0.8660030627871363,0.8681725370086779,0.004197775447523828
60,0.01622613271077474,0.00037375397303745177,0.0007975896199544271,5.821624301850776e-06,0.0007181914610135503,{'model__ccp_alpha': 0.0007181914610135503},0.5597243491577335,0.5467075038284839,0.5451761102603369,0.5505359877488515,0.006527162762911911,67,0.8652373660030628,0.8625574272588055,0.857197549770291,0.8616641143440531,0.003342470866183972
61,0.016236623128255207,0.00038637260624926943,0.0007983048756917318,4.4660636006123595e-06,0.0007301613186971095,{'model__ccp_alpha': 0.0007301613186971095},0.5681470137825421,0.5459418070444104,0.5413476263399694,0.5518121490556406,0.011701779873759704,61,0.8591117917304747,0.8606431852986217,0.8556661562021439,0.85847371107708,0.002081356103917825
62,0.016381104787190754,0.00025977709781136674,0.000800927480061849,3.865682763104537e-06,0.0007421311763806687,{'model__ccp_alpha': 0.0007421311763806687},0.5689127105666156,0.5490045941807045,0.5398162327718223,0.5525778458397141,0.012144336144329077,57,0.8583460949464012,0.8568147013782542,0.8545176110260337,0.8565594691168964,0.0015733573259236633
63,0.016244014104207356,0.0003400375186674862,0.0007950464884440104,3.505825201688254e-06,0.0007541010340642279,{'model__ccp_alpha': 0.0007541010340642279},0.5666156202143952,0.552833078101072,0.5390505359877489,0.552833078101072,0.011253398512020736,54,0.8549004594180705,0.8552833078101072,0.8541347626339969,0.8547728432873916,0.0004774958380262986
64,0.016350984573364258,0.0002175869659729253,0.0008753140767415365,0.00011087435220626767,0.000766070891747787,{'model__ccp_alpha': 0.000766070891747787},0.5650842266462481,0.5535987748851455,0.5405819295558959,0.5530883103624298,0.010009531164434706,52,0.8441807044410413,0.8529862174578867,0.8506891271056661,0.849285349668198,0.0037293617141915653
65,0.01636163393656413,0.0004173783244312887,0.0008240540822347006,2.9300167902579576e-05,0.0007780407494313462,{'model__ccp_alpha': 0.0007780407494313462},0.5643185298621746,0.5474732006125574,0.5451761102603369,0.5523226135783563,0.008534075292139101,58,0.8453292496171516,0.8522205206738132,0.8430321592649311,0.8468606431852986,0.003904302843486029
66,0.016297658284505207,0.00027486138624835475,0.0007860660552978516,2.0601719851200933e-06,0.0007900106071149054,{'model__ccp_alpha': 0.0007900106071149054},0.5612557427258805,0.5490045941807045,0.5428790199081164,0.5510464522715671,0.007639933408420492,65,0.8449464012251149,0.8491577335375191,0.8422664624808576,0.8454568657478306,0.0028364102566223555
67,0.01621389389038086,0.0003629395423636925,0.0008044242858886719,1.1225101861815081e-05,0.0008019804647984646,{'model__ccp_alpha': 0.0008019804647984646},0.5658499234303216,0.5497702909647779,0.5390505359877489,0.5515569167942828,0.011013501281465745,62,0.8437978560490046,0.8453292496171516,0.8380551301684533,0.8423940786115365,0.0031311496034673834
68,0.01629940668741862,0.00034190334480569415,0.0007960001627604166,1.5894174570838488e-05,0.0008139503224820237,{'model__ccp_alpha': 0.0008139503224820237},0.5635528330781011,0.5428790199081164,0.5428790199081164,0.5497702909647779,0.009745728990319972,69,0.8411179173047473,0.8376722817764165,0.8365237366003063,0.83843797856049,0.0019521514217429963
69,0.016277392705281574,0.0003468876622344059,0.0007836023966471354,4.112672498364643e-06,0.0008259201801655829,{'model__ccp_alpha': 0.0008259201801655829},0.5627871362940275,0.5390505359877489,0.5467075038284839,0.5495150587034201,0.009891690849962264,70,0.8395865237366003,0.8326952526799387,0.8277182235834609,0.8333333333333334,0.004866175590846753
70,0.01670392354329427,0.0008481693582304966,0.0008455912272135416,5.680714229928754e-05,0.0008378900378491421,{'model__ccp_alpha': 0.0008378900378491421},0.5612557427258805,0.5390505359877489,0.5467075038284839,0.5490045941807044,0.009209606203506217,71,0.8392036753445635,0.8311638591117917,0.8231240428790199,0.8311638591117917,0.006564482465345434
71,0.017666101455688477,0.0017145431799407643,0.000846703847249349,6.466678807082994e-05,0.0008498598955327013,{'model__ccp_alpha': 0.0008498598955327013},0.5604900459418071,0.5405819295558959,0.5436447166921899,0.5482388973966309,0.008752643287127224,72,0.8349923430321593,0.8277182235834609,0.8204441041347627,0.827718223583461,0.005939293659122057
72,0.016684214274088543,0.000675391128945286,0.0008160273234049479,1.9271472053136047e-05,0.0008618297532162605,{'model__ccp_alpha': 0.0008618297532162605},0.5566615620214395,0.5344563552833078,0.5490045941807045,0.546707503828484,0.009209606203506217,77,0.8311638591117917,0.8265696784073507,0.8177641653905053,0.8251659009698825,0.005559729686266454
73,0.01723631223042806,0.0004591378694279336,0.0008805592854817709,1.7197383300879092e-05,0.0008737996108998196,{'model__ccp_alpha': 0.0008737996108998196},0.552833078101072,0.5398162327718223,0.5490045941807045,0.5472179683511996,0.0054622089226729785,75,0.8296324655436447,0.8269525267993875,0.8143185298621746,0.8236345074017356,0.006677629122996999
74,0.016801754633585613,0.00027124381573718164,0.0008300940195719401,2.037080237876644e-05,0.0008857694685833788,{'model__ccp_alpha': 0.0008857694685833788},0.552833078101072,0.5390505359877489,0.5436447166921899,0.545176110260337,0.005729950056315356,85,0.8265696784073507,0.8250382848392037,0.80895865237366,0.8201888718734048,0.007965536770968484
75,0.01662302017211914,0.00036381242964699976,0.0007982254028320312,9.47295152394062e-06,0.0008977393262669379,{'model__ccp_alpha': 0.0008977393262669379},0.5497702909647779,0.5390505359877489,0.5513016845329249,0.5467075038284839,0.005450269653921013,79,0.8227411944869831,0.8169984686064319,0.8047473200612557,0.8148289943848902,0.007504436155175688
76,0.01641567548116048,0.0004106983769440777,0.0007883707682291666,4.010033865465439e-06,0.0009097091839504971,{'model__ccp_alpha': 0.0009097091839504971},0.5520673813169985,0.5382848392036753,0.5436447166921899,0.5446656457376213,0.0056728205132447595,87,0.8192955589586524,0.8127871362940275,0.7990045941807045,0.8103624298111282,0.008459322827553097
77,0.01640160878499349,0.0004258392692158511,0.0007836818695068359,3.0594470588239285e-06,0.0009216790416340562,{'model__ccp_alpha': 0.0009216790416340562},0.5451761102603369,0.5421133231240429,0.5467075038284839,0.5446656457376212,0.0019099833521050858,88,0.8127871362940275,0.8154670750382849,0.7936447166921899,0.8072996426748341,0.009717279132619414
78,0.0164949893951416,0.00041095041515412184,0.0008093516031901041,3.310633683650887e-05,0.0009336488993176154,{'model__ccp_alpha': 0.0009336488993176154},0.5444104134762634,0.5352220520673813,0.5398162327718223,0.5398162327718223,0.003751132837340261,93,0.8070444104134763,0.807427258805513,0.7898162327718223,0.801429300663604,0.008213166365341565
79,0.016356388727823894,0.0003342675716461203,0.0007869402567545573,2.433998240012098e-06,0.0009456187570011746,{'model__ccp_alpha': 0.0009456187570011746},0.5428790199081164,0.5367534456355283,0.5413476263399694,0.540326697294538,0.002602868562324048,92,0.8066615620214395,0.8066615620214395,0.7898162327718223,0.8010464522715671,0.00794096436248291
80,0.016391754150390625,0.0002735487924624338,0.0008025964101155599,3.486803227120538e-05,0.0009575886146847338,{'model__ccp_alpha': 0.0009575886146847338},0.5382848392036753,0.5382848392036753,0.5413476263399694,0.5393057682491067,0.0014438117022696295,94,0.8047473200612557,0.802833078101072,0.7879019908116386,0.7984941296579887,0.007530433125029052
81,0.017810662587483723,0.0007409793303694375,0.001161019007364909,0.00037938833306531354,0.000969558472368293,{'model__ccp_alpha': 0.000969558472368293},0.5398162327718223,0.5382848392036753,0.5367534456355283,0.5382848392036753,0.0012503776124467537,97,0.8001531393568146,0.8016845329249617,0.7817764165390505,0.7945380296069423,0.00904545438829471
82,0.017132282257080078,0.00021993335332761408,0.0008149147033691406,4.269401556194081e-06,0.0009815283300518521,{'model__ccp_alpha': 0.0009815283300518521},0.5398162327718223,0.5321592649310873,0.5390505359877489,0.5370086778968862,0.0034432714556487873,99,0.7951761102603369,0.7963246554364471,0.7790964777947933,0.7901990811638591,0.007864716150143206
83,0.01703190803527832,0.0003743370621856019,0.0008114178975423177,4.483001955722318e-06,0.0009934981877354114,{'model__ccp_alpha': 0.0009934981877354114},0.5367534456355283,0.5336906584992342,0.5382848392036753,0.5362429811128125,0.0019099833521051355,100,0.7840735068912711,0.7970903522205207,0.7790964777947933,0.7867534456355284,0.007586454286728869
84,0.016876697540283203,0.00030760142566888866,0.0007977485656738281,1.8154287167359803e-05,0.0010054680454189705,{'model__ccp_alpha': 0.0010054680454189705},0.5398162327718223,0.5329249617151608,0.5398162327718223,0.5375191424196019,0.0032485763301066404,98,0.7790964777947933,0.7909647779479326,0.776416539050536,0.7821592649310873,0.006321830564829422
85,0.016408999760945637,0.00039682370606825706,0.000770409901936849,2.9286584492823728e-06,0.0010174379031025298,{'model__ccp_alpha': 0.0010174379031025298},0.5451761102603369,0.5306278713629403,0.5421133231240429,0.5393057682491067,0.006262299206934783,94,0.7718223583460949,0.7886676875957122,0.7729709035222052,0.777820316488004,0.007684568257950311
86,0.01645342508951823,0.00044667949682431553,0.0007729530334472656,4.4518990752413805e-06,0.0010294077607860888,{'model__ccp_alpha': 0.0010294077607860888},0.5474732006125574,0.5283307810107197,0.5405819295558959,0.5387953037263911,0.007916315681097939,96,0.7729709035222052,0.7840735068912711,0.7653139356814701,0.7741194486983155,0.007701503966112641
87,0.016369740168253582,0.00031210709113293014,0.0007988611857096354,3.5624944869709366e-05,0.001041377618469648,{'model__ccp_alpha': 0.001041377618469648},0.555895865237366,0.5290964777947933,0.5451761102603369,0.5433894844308321,0.01101350128146574,91,0.7588055130168453,0.7825421133231241,0.7645482388973966,0.768631955079122,0.010111514951271234
88,0.016510566075642902,0.00037206441304157785,0.0007743040720621744,3.7563013388622515e-06,0.0010533474761532072,{'model__ccp_alpha': 0.0010533474761532072},0.5535987748851455,0.5329249617151608,0.5467075038284839,0.5444104134762634,0.00859492508447308,89,0.7618683001531393,0.7829249617151608,0.7618683001531393,0.7688871873404799,0.009926205453103664
89,0.016407012939453125,0.00028581730901028953,0.0007703304290771484,6.435829747844648e-06,0.0010653173338367663,{'model__ccp_alpha': 0.0010653173338367663},0.5490045941807045,0.5321592649310873,0.5520673813169985,0.5444104134762634,0.008752643287127224,89,0.7603369065849923,0.7798621745788668,0.7534456355283308,0.7645482388973965,0.011188085142574623
90,0.01647464434305827,0.0004084891382335757,0.000785668690999349,1.0042552311535718e-05,0.0010772871915203255,{'model__ccp_alpha': 0.0010772871915203255},0.5551301684532925,0.5290964777947933,0.552833078101072,0.5456865747830526,0.011768393959569677,82,0.7588055130168453,0.774885145482389,0.7450229709035222,0.7595712098009187,0.012203198660420534
91,0.01661523183186849,0.0001284904847989407,0.0008134047190348307,2.1150235050534147e-05,0.0010892570492038846,{'model__ccp_alpha': 0.0010892570492038846},0.552833078101072,0.5283307810107197,0.5535987748851455,0.544920877998979,0.011735134183330954,86,0.7595712098009189,0.7741194486983155,0.7457886676875957,0.7598264420622766,0.011567400912327405
92,0.01805424690246582,0.0020040839307459025,0.0008323987325032552,3.7425557687411166e-05,0.001101226906887444,{'model__ccp_alpha': 0.001101226906887444},0.554364471669219,0.5344563552833078,0.5482388973966309,0.5456865747830526,0.0083254244156713,82,0.7507656967840735,0.7687595712098009,0.7366003062787136,0.7520418580908627,0.01315993974119116
93,0.01693105697631836,0.0004661032610567258,0.0010069211324055989,0.00028014344244238417,0.001113196764571003,{'model__ccp_alpha': 0.001113196764571003},0.552833078101072,0.5321592649310873,0.5520673813169985,0.5456865747830526,0.009570358988898743,82,0.7431087289433385,0.7591883614088821,0.7358346094946401,0.7460438999489535,0.009757419527113498
94,0.018639008204142254,0.0017566181319400955,0.0008423328399658203,2.933679016465856e-05,0.0011251666222545623,{'model__ccp_alpha': 0.0011251666222545623},0.554364471669219,0.5382848392036753,0.5505359877488515,0.5477284328739153,0.006858105585780722,74,0.7419601837672282,0.7473200612557427,0.725114854517611,0.7381316998468606,0.009460823375625625
95,0.016609668731689453,0.00021166602187691462,0.0007842381795247396,1.6209346496559095e-06,0.0011371364799381213,{'model__ccp_alpha': 0.0011371364799381213},0.5520673813169985,0.5390505359877489,0.5474732006125574,0.5461970393057682,0.005390176641639328,81,0.7423430321592649,0.7343032159264931,0.7212863705972435,0.7326442062276671,0.008676019975387165
96,0.016465107599894207,0.0004282359777214899,0.0007829666137695312,2.807541168952893e-06,0.0011491063376216806,{'model__ccp_alpha': 0.0011491063376216806},0.552833078101072,0.5382848392036753,0.5482388973966309,0.5464522715671261,0.006072168072164538,80,0.7323889739663093,0.7277947932618682,0.72052067381317,0.726901480347116,0.004886214833863349
97,0.016543785730997723,0.0004164368596685485,0.0007861455281575521,7.1375300468819e-06,0.0011610761953052397,{'model__ccp_alpha': 0.0011610761953052397},0.5482388973966309,0.5421133231240429,0.5497702909647779,0.546707503828484,0.0033081882074567598,77,0.725114854517611,0.7274119448698315,0.7212863705972435,0.7246043899948954,0.0025266704789718066
98,0.01645811398824056,0.00032518909405596027,0.0007839997609456381,9.224330983827533e-06,0.001173046052988799,{'model__ccp_alpha': 0.001173046052988799},0.5513016845329249,0.5405819295558959,0.5497702909647779,0.5472179683511996,0.0047338532391504075,75,0.7285604900459418,0.7201378254211332,0.72052067381317,0.7230729964267484,0.0038833905193218317
99,0.016531944274902344,0.00033457260318265903,0.0007785161336263021,2.9286584492823728e-06,0.001185015910672358,{'model__ccp_alpha': 0.001185015910672358},0.5520673813169985,0.5436447166921899,0.5482388973966309,0.5479836651352731,0.0034432714556488038,73,0.7078866768759571,0.7044410413476263,0.7193721286370597,0.7105666156202144,0.006383358346299028
0,0.015053749084472656,0.0004304672810453276,0.0008479754130045573,2.4897973057143754e-05,0.0,{'model__ccp_alpha': 0.0},0.5666156202143952,0.5658499234303216,0.5635528330781011,0.565339458907606,0.0013014342811620168,7,1.0,1.0,1.0,1.0,0.0
1,0.015175819396972656,0.0004738452747999867,0.0008259614308675131,3.890502915670261e-05,1.1969857683559172e-05,{'model__ccp_alpha': 1.1969857683559172e-05},0.5773353751914242,0.5535987748851455,0.5635528330781011,0.5648289943848903,0.009732351181693506,8,1.0,1.0,1.0,1.0,0.0
