,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
5,0.003202199935913086,0.00011346837562768574,0.05613334973653158,0.002832549668846304,21,{'model__n_neighbors': 21},0.6546707503828484,0.6539050535987749,0.6592649310872895,0.6559469116896376,0.0023669266195752137,3,1.0,1.0,1.0,1.0,0.0
6,0.003148237864176432,1.8099234982711495e-05,0.056398471196492515,0.0010378980525588386,25,{'model__n_neighbors': 25},0.667687595712098,0.6592649310872895,0.6584992343032159,0.6618172537008679,0.0041627122078356634,1,1.0,1.0,1.0,1.0,0.0
7,0.0031676292419433594,2.2957617029591985e-05,0.05910507837931315,0.0014396941296682386,29,{'model__n_neighbors': 29},0.6615620214395099,0.6485451761102603,0.6615620214395099,0.6572230729964267,0.0061361997346459,2,1.0,1.0,1.0,1.0,0.0
8,0.0031816959381103516,1.0287975793071469e-05,0.06020895640055338,0.0007026518003604759,33,{'model__n_neighbors': 33},0.6577335375191424,0.6447166921898928,0.663093415007657,0.6551812149055641,0.0077162922194134575,4,1.0,1.0,1.0,1.0,0.0
9,0.00320585568745931,1.9093674995440416e-05,0.06222383181254069,0.0011040035629106871,37,{'model__n_neighbors': 37},0.6539050535987749,0.6485451761102603,0.663093415007657,0.6551812149055641,0.0060074539540274745,4,1.0,1.0,1.0,1.0,0.0
10,0.003187894821166992,1.3023853572604812e-05,0.06516639391581218,0.002303480451814497,41,{'model__n_neighbors': 41},0.6516079632465543,0.6539050535987749,0.6600306278713629,0.6551812149055641,0.003554974037055657,4,1.0,1.0,1.0,1.0,0.0
11,0.0032593409220377603,8.50354399620633e-05,0.06940476099650066,0.003976427118558437,45,{'model__n_neighbors': 45},0.6523736600306279,0.6516079632465543,0.6508422664624809,0.6516079632465543,0.0006251888062233768,7,1.0,1.0,1.0,1.0,0.0
12,0.0032770633697509766,6.208412475112837e-05,0.06834212938944499,0.0023858306800176835,49,{'model__n_neighbors': 49},0.6508422664624809,0.6454823889739663,0.6546707503828484,0.6503318019397651,0.003768459178211711,8,1.0,1.0,1.0,1.0,0.0
0,0.003011465072631836,4.73983490833745e-05,0.022710164388020832,0.000886101273426305,1,{'model__n_neighbors': 1},0.6125574272588055,0.599540581929556,0.6003062787136294,0.6041347626339969,0.00596392110543535,13,1.0,1.0,1.0,1.0,0.0
1,0.003652493158976237,0.000664620069815353,0.041617631912231445,0.002072674124280738,5,{'model__n_neighbors': 5},0.6156202143950995,0.6179173047473201,0.6194486983154671,0.6176620724859623,0.0015733573259237115,12,1.0,1.0,1.0,1.0,0.0
2,0.0031883716583251953,5.093348554703041e-05,0.04558277130126953,0.0011667976778581505,9,{'model__n_neighbors': 9},0.6294027565084227,0.6202143950995406,0.6255742725880551,0.6250638080653395,0.0037684591782117063,11,1.0,1.0,1.0,1.0,0.0
3,0.0031830469767252603,7.211819378759077e-05,0.04930671056111654,0.001630712161991484,13,{'model__n_neighbors': 13},0.6209800918836141,0.6347626339969372,0.6408882082695253,0.6322103113833589,0.0083254244156713,10,1.0,1.0,1.0,1.0,0.0
4,0.003375530242919922,0.00011748513464857575,0.05114515622456869,0.0014565562195938018,17,{'model__n_neighbors': 17},0.6347626339969372,0.6393568147013783,0.6531393568147014,0.6424196018376723,0.007808605686972094,9,1.0,1.0,1.0,1.0,0.0
5,0.0031946500142415366,6.555263323522939e-05,0.053467750549316406,0.00024177509188251782,21,{'model__n_neighbors': 21},0.6462480857580398,0.6355283307810107,0.6500765696784073,0.6439509954058193,0.006157395651768679,8,1.0,1.0,1.0,1.0,0.0
6,0.003138303756713867,6.230469460335356e-05,0.05582777659098307,0.00015269964979846648,25,{'model__n_neighbors': 25},0.6454823889739663,0.6393568147013783,0.6477794793261868,0.6442062276671771,0.003554974037055657,7,1.0,1.0,1.0,1.0,0.0
7,0.003169377644856771,2.2033053100788334e-05,0.05802337328592936,0.0002896325759927938,29,{'model__n_neighbors': 29},0.6477794793261868,0.6439509954058193,0.6462480857580398,0.645992853496682,0.0015733573259236633,4,1.0,1.0,1.0,1.0,0.0
8,0.0032547314961751304,3.350174606600715e-05,0.05944673220316569,0.0003449650912905658,33,{'model__n_neighbors': 33},0.6477794793261868,0.6447166921898928,0.6454823889739663,0.645992853496682,0.0013014342811620313,4,1.0,1.0,1.0,1.0,0.0
9,0.0033963521321614585,0.00016443443613117914,0.062421719233194985,0.00155836511847708,37,{'model__n_neighbors': 37},0.6470137825421133,0.6454823889739663,0.6493108728943339,0.6472690148034711,0.0015733573259237115,2,1.0,1.0,1.0,1.0,0.0
10,0.0033379395802815757,9.476257945749703e-05,0.06342466672261556,0.0005800603768295012,41,{'model__n_neighbors': 41},0.6416539050535988,0.6493108728943339,0.6562021439509954,0.649055640632976,0.005942035082604814,1,1.0,1.0,1.0,1.0,0.0
11,0.0031302769978841147,4.439169270623476e-05,0.06484270095825195,0.00045083396184731516,45,{'model__n_neighbors': 45},0.6370597243491577,0.6447166921898928,0.6523736600306279,0.6447166921898928,0.006251888062233768,6,1.0,1.0,1.0,1.0,0.0
12,0.0032140413920084634,4.5364456049808175e-05,0.06725406646728516,0.0005618988253347821,49,{'model__n_neighbors': 49},0.6362940275650842,0.6470137825421133,0.6577335375191424,0.6470137825421133,0.008752643287127231,3,1.0,1.0,1.0,1.0,0.0
0,0.003135045369466146,0.00013877030914377886,0.02300397555033366,0.0004244766035439779,1,{'model__n_neighbors': 1},0.6056661562021439,0.5926493108728943,0.6064318529862175,0.6015824400204185,0.0063244061732332345,13,1.0,1.0,1.0,1.0,0.0
1,0.003166357676188151,5.0514114947408076e-05,0.040761311848958336,0.0005222729113785192,5,{'model__n_neighbors': 5},0.6332312404287902,0.6209800918836141,0.6324655436447167,0.6288922919857071,0.005603496273634533,12,1.0,1.0,1.0,1.0,0.0
2,0.003642479578653971,0.0007047801155294607,0.04762625694274902,0.0014349468532452695,9,{'model__n_neighbors': 9},0.6355283307810107,0.6401225114854517,0.6454823889739663,0.6403777437468096,0.004067732886806844,11,1.0,1.0,1.0,1.0,0.0
3,0.003141641616821289,5.8782953662804075e-05,0.049530982971191406,0.0010034688961037186,13,{'model__n_neighbors': 13},0.6577335375191424,0.6370597243491577,0.6523736600306279,0.649055640632976,0.008760082849275428,5,1.0,1.0,1.0,1.0,0.0
4,0.0031212170918782554,6.439754034640915e-06,0.05137467384338379,0.00016830437923348325,17,{'model__n_neighbors': 17},0.6539050535987749,0.6584992343032159,0.6531393568147014,0.6551812149055641,0.0023669266195751938,1,1.0,1.0,1.0,1.0,0.0
5,0.0031474431355794272,7.09543554232924e-05,0.0538489023844401,0.000969416887844609,21,{'model__n_neighbors': 21},0.6516079632465543,0.6516079632465543,0.6523736600306279,0.6518631955079122,0.0003609529255674335,2,1.0,1.0,1.0,1.0,0.0
6,0.0031158129374186196,6.266141429839327e-05,0.05535769462585449,0.0004870282163198224,25,{'model__n_neighbors': 25},0.6607963246554365,0.6424196018376723,0.6485451761102603,0.650587034201123,0.007639933408420502,3,1.0,1.0,1.0,1.0,0.0
7,0.0032166639963785806,6.548322515770563e-05,0.05974133809407552,0.0013456781716895613,29,{'model__n_neighbors': 29},0.6584992343032159,0.6447166921898928,0.6462480857580398,0.6498213374170495,0.006167966295862445,4,1.0,1.0,1.0,1.0,0.0
8,0.0032599767049153647,6.029597014204529e-05,0.0593264102935791,0.0006123131594783662,33,{'model__n_neighbors': 33},0.6500765696784073,0.6431852986217458,0.6516079632465543,0.6482899438489025,0.0036632721016863945,8,1.0,1.0,1.0,1.0,0.0
9,0.003250598907470703,9.329267514362399e-05,0.06135702133178711,0.0008212571742213618,37,{'model__n_neighbors': 37},0.6462480857580398,0.6431852986217458,0.655436447166922,0.6482899438489026,0.005205737124648096,7,1.0,1.0,1.0,1.0,0.0
10,0.003244320551554362,5.0111151488126e-05,0.06285635630289714,0.0009639374574311934,41,{'model__n_neighbors': 41},0.6485451761102603,0.6416539050535988,0.6569678407350689,0.649055640632976,0.006262299206934798,5,1.0,1.0,1.0,1.0,0.0
11,0.003232081731160482,4.9568643962922744e-05,0.0654737154642741,0.0010426510937978277,45,{'model__n_neighbors': 45},0.6447166921898928,0.6393568147013783,0.655436447166922,0.6465033180193976,0.006684941732367954,10,1.0,1.0,1.0,1.0,0.0
12,0.0032432874043782554,8.076546424949586e-05,0.06628330548604329,0.0003937409668265523,49,{'model__n_neighbors': 49},0.6454823889739663,0.6362940275650842,0.6592649310872895,0.6470137825421133,0.009440143955542083,9,1.0,1.0,1.0,1.0,0.0
0,0.0031153361002604165,2.910812150925388e-05,0.023207426071166992,0.0008639528096795793,1,{'model__n_neighbors': 1},0.5918836140888208,0.599540581929556,0.5918836140888208,0.5944359367023991,0.0036095292556740737,13,1.0,1.0,1.0,1.0,0.0
1,0.0032585461934407554,0.0001850120322111408,0.0399161179860433,0.001955425315352768,5,{'model__n_neighbors': 5},0.6056661562021439,0.5957120980091883,0.611791730474732,0.6043899948953547,0.006626214898288508,12,1.0,1.0,1.0,1.0,0.0
2,0.003212610880533854,2.3788817003720227e-06,0.04519383112589518,0.00105987554446869,9,{'model__n_neighbors': 9},0.622511485451761,0.6171516079632465,0.6278713629402757,0.622511485451761,0.004376321643563638,11,1.0,1.0,1.0,1.0,0.0
3,0.003193378448486328,2.52145730114918e-05,0.04864732424418131,0.0012305799732060874,13,{'model__n_neighbors': 13},0.6378254211332313,0.6217457886676876,0.6408882082695253,0.633486472690148,0.008395550895047758,10,1.0,1.0,1.0,1.0,0.0
4,0.003064393997192383,5.260250890695626e-05,0.050368706385294594,0.0008643244545439085,17,{'model__n_neighbors': 17},0.6408882082695253,0.6370597243491577,0.6294027565084227,0.6357835630423686,0.004774958380262808,9,1.0,1.0,1.0,1.0,0.0
5,0.0031949679056803384,9.151140191744081e-05,0.05327836672465006,0.001336402985447865,21,{'model__n_neighbors': 21},0.6408882082695253,0.6431852986217458,0.6362940275650842,0.6401225114854517,0.0028649750281576833,5,1.0,1.0,1.0,1.0,0.0
6,0.003198862075805664,4.3303447864955376e-05,0.05555041631062826,0.001561735023414537,25,{'model__n_neighbors': 25},0.6408882082695253,0.6439509954058193,0.6301684532924962,0.6383358856559469,0.005909054059617296,8,1.0,1.0,1.0,1.0,0.0
7,0.003176132837931315,2.0816125144716786e-05,0.05759390195210775,0.0008966340130287328,29,{'model__n_neighbors': 29},0.6439509954058193,0.6431852986217458,0.6316998468606432,0.6396120469627361,0.0056034962736345615,6,1.0,1.0,1.0,1.0,0.0
8,0.0032100677490234375,4.7457076931452355e-05,0.060246944427490234,0.002819314587656587,33,{'model__n_neighbors': 33},0.6500765696784073,0.6385911179173047,0.6301684532924962,0.6396120469627361,0.008159452456940159,6,1.0,1.0,1.0,1.0,0.0
9,0.003208637237548828,2.1516753909802343e-05,0.059630393981933594,0.001081336314638308,37,{'model__n_neighbors': 37},0.6577335375191424,0.6339969372128637,0.6370597243491577,0.642930066360388,0.010542050244034424,2,1.0,1.0,1.0,1.0,0.0
10,0.003237009048461914,7.486596477790135e-05,0.06555533409118652,0.0026406991763301174,41,{'model__n_neighbors': 41},0.6623277182235835,0.6324655436447167,0.6393568147013783,0.6447166921898928,0.012766716692598056,1,1.0,1.0,1.0,1.0,0.0
11,0.003200372060139974,5.355680673441267e-05,0.06483705838521321,0.0007111561786294688,45,{'model__n_neighbors': 45},0.6562021439509954,0.6324655436447167,0.6385911179173047,0.6424196018376723,0.0100614616357463,3,1.0,1.0,1.0,1.0,0.0
12,0.003704229990641276,0.0007246394354849222,0.06720471382141113,0.0014657254600563545,49,{'model__n_neighbors': 49},0.6562021439509954,0.6301684532924962,0.6355283307810107,0.6406329760081674,0.011224417267634531,4,1.0,1.0,1.0,1.0,0.0
0,0.0030949910481770835,4.67273382672247e-05,0.022097110748291016,0.0011523227631913115,1,{'model__n_neighbors': 1},0.6156202143950995,0.5872894333843798,0.6064318529862175,0.6031138335885656,0.0118015600017324,13,1.0,1.0,1.0,1.0,0.0
1,0.0032105445861816406,2.843285253080337e-05,0.04061086972554525,0.001673369976944509,5,{'model__n_neighbors': 5},0.6286370597243491,0.6125574272588055,0.6194486983154671,0.6202143950995406,0.006586772792528818,12,1.0,1.0,1.0,1.0,0.0
2,0.003129720687866211,4.52229203366407e-05,0.04650266965230306,0.0025124125071727546,9,{'model__n_neighbors': 9},0.6500765696784073,0.6362940275650842,0.6393568147013783,0.6419091373149567,0.005909054059617245,11,1.0,1.0,1.0,1.0,0.0
3,0.0031148592631022134,6.542011566417219e-05,0.048749446868896484,0.0015876221514615177,13,{'model__n_neighbors': 13},0.6653905053598775,0.6355283307810107,0.6584992343032159,0.6531393568147014,0.01276671669259809,4,1.0,1.0,1.0,1.0,0.0
4,0.0033516883850097656,0.00023744790847498548,0.0537567138671875,0.004418245958939639,17,{'model__n_neighbors': 17},0.6523736600306279,0.6286370597243491,0.6539050535987749,0.6449719244512507,0.011567400912327403,10,1.0,1.0,1.0,1.0,0.0
5,0.003115574518839518,4.717730121106451e-05,0.05325396855672201,0.0011344286429796947,21,{'model__n_neighbors': 21},0.664624808575804,0.6355283307810107,0.6531393568147014,0.6510974987238387,0.011966011403502865,9,1.0,1.0,1.0,1.0,0.0
6,0.0031928221384684243,8.810361369774913e-05,0.05522529284159342,0.001193417454342143,25,{'model__n_neighbors': 25},0.6715160796324655,0.6385911179173047,0.6485451761102603,0.6528841245533435,0.013787267826513022,6,1.0,1.0,1.0,1.0,0.0
7,0.0031774044036865234,6.648958014046513e-05,0.05778829256693522,0.0016137495140182948,29,{'model__n_neighbors': 29},0.6738131699846861,0.6424196018376723,0.6454823889739663,0.6539050535987748,0.014132586217363087,3,1.0,1.0,1.0,1.0,0.0
8,0.0032656987508138022,4.551457231724331e-05,0.05923732121785482,0.0008247873413111811,33,{'model__n_neighbors': 33},0.664624808575804,0.6439509954058193,0.6607963246554365,0.6564573762123532,0.008980404331678985,2,1.0,1.0,1.0,1.0,0.0
9,0.0033652782440185547,0.00016706696027602726,0.06211670239766439,0.002409810252551124,37,{'model__n_neighbors': 37},0.667687595712098,0.6462480857580398,0.6584992343032159,0.6574783052577846,0.008782363723371744,1,1.0,1.0,1.0,1.0,0.0
10,0.003107786178588867,3.5501692615907896e-05,0.06304581960042317,0.0005050152129595554,41,{'model__n_neighbors': 41},0.6584992343032159,0.6431852986217458,0.6546707503828484,0.6521184277692701,0.006507171405810077,8,1.0,1.0,1.0,1.0,0.0
11,0.0032455921173095703,0.0001076223332284175,0.06521018346150716,0.0011009567523831297,45,{'model__n_neighbors': 45},0.6615620214395099,0.6378254211332313,0.6577335375191424,0.6523736600306279,0.010405215472506113,7,1.0,1.0,1.0,1.0,0.0
12,0.003248294194539388,6.9190515771423e-05,0.06707096099853516,0.001909948970565045,49,{'model__n_neighbors': 49},0.6584992343032159,0.6439509954058193,0.6569678407350689,0.6531393568147014,0.006527162762911859,4,1.0,1.0,1.0,1.0,0.0
0,0.003912051518758138,0.0012009679132419183,0.02469293276468913,0.0015925875713150247,1,{'model__n_neighbors': 1},0.5987748851454824,0.6026033690658499,0.622511485451761,0.6079632465543644,0.010405215472506113,13,1.0,1.0,1.0,1.0,0.0
1,0.0031042893727620444,6.957148735118495e-05,0.04057025909423828,0.0014827962123692537,5,{'model__n_neighbors': 5},0.6056661562021439,0.6202143950995406,0.6271056661562021,0.6176620724859622,0.008936774578872689,12,1.0,1.0,1.0,1.0,0.0
2,0.003168344497680664,8.145499022088093e-05,0.04596861203511556,0.0006925663806340159,9,{'model__n_neighbors': 9},0.6179173047473201,0.6309341500765697,0.6286370597243491,0.625829504849413,0.005672820513244727,11,1.0,1.0,1.0,1.0,0.0
3,0.003154913584391276,6.670988010226349e-06,0.04981724421183268,6.184632884336835e-05,13,{'model__n_neighbors': 13},0.6339969372128637,0.6301684532924962,0.6462480857580398,0.6368044920877999,0.006858105585780722,10,1.0,1.0,1.0,1.0,0.0
4,0.0031073888142903647,4.2963589523357914e-05,0.05192462603251139,0.000547919589586235,17,{'model__n_neighbors': 17},0.6248085758039816,0.6286370597243491,0.6607963246554365,0.6380806533945891,0.016138269483958398,9,1.0,1.0,1.0,1.0,0.0
5,0.0031669934590657554,1.63385839913137e-05,0.05551497141520182,0.0032403342770516374,21,{'model__n_neighbors': 21},0.6301684532924962,0.6339969372128637,0.6623277182235835,0.6421643695763145,0.014343053923662223,7,1.0,1.0,1.0,1.0,0.0
6,0.003217299779256185,0.00011300207886235131,0.056441704432169594,0.0009575530753081588,25,{'model__n_neighbors': 25},0.6294027565084227,0.6301684532924962,0.6615620214395099,0.6403777437468096,0.014982807678855696,8,1.0,1.0,1.0,1.0,0.0
7,0.003124396006266276,2.4244042214358826e-05,0.05849687258402506,0.0010765800084000707,29,{'model__n_neighbors': 29},0.6401225114854517,0.6378254211332313,0.664624808575804,0.6475242470648289,0.012128233150093634,6,1.0,1.0,1.0,1.0,0.0
8,0.0031293233235677085,3.510308206301663e-05,0.0598453680674235,0.0002859357728956342,33,{'model__n_neighbors': 33},0.6447166921898928,0.6378254211332313,0.6753445635528331,0.6526288922919857,0.01630692480343369,1,1.0,1.0,1.0,1.0,0.0
9,0.003231604894002279,7.309835699940157e-05,0.062077999114990234,0.0009355534714898212,37,{'model__n_neighbors': 37},0.6477794793261868,0.6347626339969372,0.6753445635528331,0.6526288922919857,0.016918645655106243,1,1.0,1.0,1.0,1.0,0.0
10,0.0032411416371663413,0.00011553708474876118,0.06525309880574544,0.0013582552838358492,41,{'model__n_neighbors': 41},0.655436447166922,0.6332312404287902,0.669218989280245,0.6526288922919857,0.014825457612514156,1,1.0,1.0,1.0,1.0,0.0
11,0.003160397211710612,1.849379721285093e-05,0.0653246243794759,0.0006811203717898091,45,{'model__n_neighbors': 45},0.6500765696784073,0.6347626339969372,0.663093415007657,0.6493108728943339,0.01157865872609877,4,1.0,1.0,1.0,1.0,0.0
12,0.003250757853190104,6.004688656228968e-05,0.06755463282267253,0.0008554809534881545,49,{'model__n_neighbors': 49},0.6431852986217458,0.6339969372128637,0.6669218989280244,0.6480347115875446,0.013872055376928214,5,1.0,1.0,1.0,1.0,0.0
0,0.003045161565144857,5.596977353605617e-05,0.022329012552897137,0.0008384257582262414,1,{'model__n_neighbors': 1},0.5857580398162328,0.6003062787136294,0.5903522205206738,0.5921388463501787,0.006072168072164538,13,1.0,1.0,1.0,1.0,0.0
1,0.0031499862670898438,0.000133180200007267,0.04059759775797526,0.0005597605980419585,5,{'model__n_neighbors': 5},0.5980091883614089,0.6248085758039816,0.608728943338438,0.6105155691679428,0.011013501281465745,12,1.0,1.0,1.0,1.0,0.0
2,0.003161350886027018,3.9779163270554825e-05,0.04603473345438639,0.0009857957994828677,9,{'model__n_neighbors': 9},0.614854517611026,0.6286370597243491,0.613323124042879,0.6189382337927514,0.006886542911297604,11,1.0,1.0,1.0,1.0,0.0
3,0.003065347671508789,5.6547271316755384e-05,0.048006931940714516,0.0011131289714579377,13,{'model__n_neighbors': 13},0.614854517611026,0.6470137825421133,0.6217457886676876,0.6278713629402757,0.013825015379224927,10,1.0,1.0,1.0,1.0,0.0
4,0.00336456298828125,9.89382524019113e-05,0.053437391916910805,0.001230263653319082,17,{'model__n_neighbors': 17},0.6294027565084227,0.6401225114854517,0.6339969372128637,0.6345074017355793,0.004391181861685853,9,1.0,1.0,1.0,1.0,0.0
5,0.003159602483113607,9.907687340504163e-06,0.0533451239267985,0.0009590447199897918,21,{'model__n_neighbors': 21},0.6301684532924962,0.6454823889739663,0.6385911179173047,0.6380806533945891,0.006262299206934798,6,1.0,1.0,1.0,1.0,0.0
6,0.003169377644856771,6.43339548788308e-05,0.057060956954956055,0.0012903432592809552,25,{'model__n_neighbors': 25},0.6401225114854517,0.6439509954058193,0.6301684532924962,0.6380806533945891,0.005808987583839248,6,1.0,1.0,1.0,1.0,0.0
7,0.003300189971923828,0.00018722311353173589,0.05819471677144369,0.0011831181344051159,29,{'model__n_neighbors': 29},0.6362940275650842,0.6523736600306279,0.6339969372128637,0.6408882082695252,0.008175404480881585,3,1.0,1.0,1.0,1.0,0.0
8,0.0031754175821940103,6.584996659555844e-05,0.05987469355265299,0.001201172619611938,33,{'model__n_neighbors': 33},0.6431852986217458,0.6600306278713629,0.6332312404287902,0.6454823889739663,0.011060719081174284,1,1.0,1.0,1.0,1.0,0.0
9,0.003237565358479818,8.979286694561553e-05,0.0616616408030192,0.001203121073596414,37,{'model__n_neighbors': 37},0.6355283307810107,0.6623277182235835,0.6324655436447167,0.6434405308831036,0.01341366344407445,2,1.0,1.0,1.0,1.0,0.0
10,0.003177007039388021,2.4507553846807224e-05,0.0629735787709554,0.0003235146164458705,41,{'model__n_neighbors': 41},0.6416539050535988,0.6569678407350689,0.6232771822358346,0.6406329760081674,0.013773085822595222,4,1.0,1.0,1.0,1.0,0.0
11,0.003208001454671224,3.501336457176913e-05,0.06502421696980794,0.0009494833717574658,45,{'model__n_neighbors': 45},0.6378254211332313,0.6584992343032159,0.622511485451761,0.6396120469627361,0.014746152961362216,5,1.0,1.0,1.0,1.0,0.0
12,0.003293275833129883,9.441034554890005e-05,0.06879043579101562,0.0024568448028090472,49,{'model__n_neighbors': 49},0.6362940275650842,0.6531393568147014,0.6186830015313936,0.6360387953037264,0.01406790584943407,8,1.0,1.0,1.0,1.0,0.0
0,0.0031703313191731772,3.982771877710287e-05,0.022519508997599285,0.001131385975072549,1,{'model__n_neighbors': 1},0.5857580398162328,0.6140888208269525,0.5972434915773354,0.5990301174068402,0.011634784400246524,13,1.0,1.0,1.0,1.0,0.0
1,0.003157536188761393,1.2349274345811536e-05,0.0401299794514974,0.001353918778198438,5,{'model__n_neighbors': 5},0.6140888208269525,0.6209800918836141,0.6156202143950995,0.6168963757018887,0.0029545270298086735,12,1.0,1.0,1.0,1.0,0.0
2,0.003132025400797526,3.452672756875679e-05,0.04586172103881836,0.0012735882360829067,9,{'model__n_neighbors': 9},0.6339969372128637,0.6255742725880551,0.608728943338438,0.6227667177131189,0.010504908436578175,11,1.0,1.0,1.0,1.0,0.0
3,0.003246943155924479,0.0002049602432367634,0.049199422200520836,0.0007385718961090275,13,{'model__n_neighbors': 13},0.6355283307810107,0.6439509954058193,0.6209800918836141,0.633486472690148,0.00948832582717769,10,1.0,1.0,1.0,1.0,0.0
4,0.003201166788736979,0.00014959473425339758,0.05152742067972819,0.0011971542728823714,17,{'model__n_neighbors': 17},0.6301684532924962,0.6470137825421133,0.6271056661562021,0.6347626339969371,0.008752643287127224,9,1.0,1.0,1.0,1.0,0.0
5,0.0031862258911132812,1.07102763391572e-05,0.0552058219909668,0.003534874971322592,21,{'model__n_neighbors': 21},0.6416539050535988,0.6485451761102603,0.6347626339969372,0.6416539050535988,0.005626699256010346,8,1.0,1.0,1.0,1.0,0.0
6,0.0032276312510172525,4.185738271797083e-06,0.05789899826049805,0.003160388703244908,25,{'model__n_neighbors': 25},0.6508422664624809,0.6531393568147014,0.6393568147013783,0.6477794793261867,0.006029102506900303,4,1.0,1.0,1.0,1.0,0.0
7,0.0032144387563069663,3.948177756237059e-05,0.05751172701517741,0.0006718021952453902,29,{'model__n_neighbors': 29},0.6500765696784073,0.6539050535987749,0.6416539050535988,0.6485451761102603,0.00511739092796414,3,1.0,1.0,1.0,1.0,0.0
8,0.003178834915161133,1.6101052313990488e-05,0.05998412768046061,0.0007913069260228562,33,{'model__n_neighbors': 33},0.6539050535987749,0.6539050535987749,0.6439509954058193,0.6505870342011231,0.00469238803237627,2,1.0,1.0,1.0,1.0,0.0
9,0.0033111572265625,0.0001150250428698201,0.061020215352376304,0.0008984559090330255,37,{'model__n_neighbors': 37},0.6500765696784073,0.6539050535987749,0.6493108728943339,0.6510974987238387,0.0020097008356334575,1,1.0,1.0,1.0,1.0,0.0
10,0.003219763437906901,2.671446813735987e-05,0.06453339258829753,0.0009246335292082841,41,{'model__n_neighbors': 41},0.6416539050535988,0.6569678407350689,0.6431852986217458,0.6472690148034711,0.006886542911297605,5,1.0,1.0,1.0,1.0,0.0
11,0.0031843185424804688,7.016152844220238e-06,0.06723801294962566,0.0032760530317575863,45,{'model__n_neighbors': 45},0.6347626339969372,0.655436447166922,0.6493108728943339,0.6465033180193976,0.008670386805238932,6,1.0,1.0,1.0,1.0,0.0
12,0.0032395521799723306,7.076985644226594e-05,0.0671697457631429,0.0011732999589766217,49,{'model__n_neighbors': 49},0.6332312404287902,0.6584992343032159,0.6408882082695253,0.6442062276671771,0.010579061651895183,7,1.0,1.0,1.0,1.0,0.0
0,0.0030410289764404297,1.7056512472648546e-05,0.022401968638102215,0.000825082215455763,1,{'model__n_neighbors': 1},0.5941807044410413,0.611791730474732,0.6026033690658499,0.6028586013272077,0.007191936091682184,13,1.0,1.0,1.0,1.0,0.0
1,0.003568728764851888,0.0005222544810612993,0.04598689079284668,0.00730009357441243,5,{'model__n_neighbors': 5},0.6194486983154671,0.6393568147013783,0.6309341500765697,0.6299132210311383,0.008159452456940159,12,1.0,1.0,1.0,1.0,0.0
2,0.003118753433227539,2.1737534202011276e-05,0.04620226224263509,0.0014930374924299154,9,{'model__n_neighbors': 9},0.6332312404287902,0.6477794793261868,0.6286370597243491,0.6365492598264421,0.00815945245694018,11,1.0,1.0,1.0,1.0,0.0
3,0.0031441847483317056,4.674882468047787e-05,0.049154440561930336,0.0012414953400173249,13,{'model__n_neighbors': 13},0.6393568147013783,0.6516079632465543,0.6439509954058193,0.6449719244512506,0.005053340957943655,10,1.0,1.0,1.0,1.0,0.0
4,0.0031572977701822915,6.24178241319376e-05,0.051913817723592125,0.0012049948333171222,17,{'model__n_neighbors': 17},0.6431852986217458,0.6607963246554365,0.6562021439509954,0.6533945890760592,0.007458723428383094,2,1.0,1.0,1.0,1.0,0.0
5,0.003068129221598307,2.5619614393084087e-05,0.053344170252482094,0.0013632187582927346,21,{'model__n_neighbors': 21},0.6424196018376723,0.6508422664624809,0.6508422664624809,0.6480347115875448,0.003970482181241455,8,1.0,1.0,1.0,1.0,0.0
6,0.003166039784749349,3.9600617058359453e-05,0.05663307507832845,0.0005026905709616191,25,{'model__n_neighbors': 25},0.6477794793261868,0.6508422664624809,0.6638591117917305,0.6541602858601328,0.006971158899309689,1,1.0,1.0,1.0,1.0,0.0
7,0.003183444341023763,5.11485497499263e-05,0.058615922927856445,0.0008039076641792917,29,{'model__n_neighbors': 29},0.6493108728943339,0.6470137825421133,0.655436447166922,0.6505870342011231,0.0035549740370557073,5,1.0,1.0,1.0,1.0,0.0
8,0.0032976468404134116,6.375199667789732e-05,0.06081573168436686,0.001334580409388182,33,{'model__n_neighbors': 33},0.6470137825421133,0.6562021439509954,0.6531393568147014,0.65211842776927,0.003819966704210271,3,1.0,1.0,1.0,1.0,0.0
9,0.003285566965738932,7.16656619895132e-05,0.06160608927408854,0.001124248314914838,37,{'model__n_neighbors': 37},0.6477794793261868,0.6500765696784073,0.655436447166922,0.6510974987238387,0.0032082197779419656,4,1.0,1.0,1.0,1.0,0.0
10,0.0032095114390055337,2.6864412849114655e-05,0.06379040082295735,0.0003853203390344455,41,{'model__n_neighbors': 41},0.6424196018376723,0.6500765696784073,0.6592649310872895,0.6505870342011231,0.006886542911297613,5,1.0,1.0,1.0,1.0,0.0
11,0.0031893253326416016,1.638336424122761e-05,0.06547745068868001,0.00020500969601557932,45,{'model__n_neighbors': 45},0.6477794793261868,0.6539050535987749,0.6462480857580398,0.6493108728943339,0.003308188207456811,7,1.0,1.0,1.0,1.0,0.0
