,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_model__degree,param_model__kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.04498704274495443,0.0035006205240885415,0.7575305304459651,0.8156256368095228,,linear,{'model__kernel': 'linear'},1,0.7490636704119851,0.801125703564728,0.7415730337078652,0.8311444652908068,0.7819548872180451,0.8146067415730337,0.006764817419349854,0.00014638322604094436,0.017539276160580534,0.012276267742246362
1,0.015911658604939777,0.005926926930745442,0.7462851886269982,0.9050096853604663,,rbf,{'model__kernel': 'rbf'},2,0.7453183520599251,0.9061913696060038,0.7191011235955056,0.9193245778611632,0.7744360902255639,0.8895131086142322,0.003151291406001044,0.0007475530894398839,0.02260074796251943,0.012199131332661678
0,0.04679425557454427,0.0034840901692708335,0.7587601963710774,0.8068748492152165,,linear,{'model__kernel': 'linear'},2,0.7490636704119851,0.8086303939962477,0.7602996254681648,0.8048780487804879,0.7669172932330827,0.8071161048689138,0.012053041879233688,6.624671865704616e-05,0.007369547404385309,0.0015413580316049561
1,0.01400605837504069,0.005492289861043294,0.7625195948673181,0.8974979680652467,,rbf,{'model__kernel': 'rbf'},1,0.7378277153558053,0.8818011257035647,0.7715355805243446,0.9099437148217636,0.7781954887218046,0.900749063670412,9.652082690814222e-05,3.620632074688394e-05,0.017670225043991374,0.011716897983806266
0,0.035367488861083984,0.0034722487131754556,0.7400336046107778,0.8068795337910163,,linear,{'model__kernel': 'linear'},2,0.7378277153558053,0.7936210131332082,0.7153558052434457,0.8273921200750469,0.7669172932330827,0.799625468164794,0.0062686914188503345,0.0001743116840924645,0.02110760086604306,0.014710268909879086
1,0.013747930526733398,0.0057523250579833984,0.7575305304459651,0.9000065584061199,,rbf,{'model__kernel': 'rbf'},1,0.7528089887640449,0.9024390243902439,0.7378277153558053,0.9080675422138836,0.7819548872180451,0.8895131086142322,0.00022034838903373072,0.00036080427981165084,0.01832160002165921,0.00776764312705423
0,0.05460294087727865,0.0036323865254720054,0.756253930706917,0.8162521988227661,,linear,{'model__kernel': 'linear'},2,0.7565543071161048,0.8142589118198874,0.7528089887640449,0.8217636022514071,0.7593984962406015,0.8127340823970037,0.021420945804416593,8.91664944489773e-05,0.0026985269668588084,0.003946555629672531
1,0.01431568463643392,0.0056302547454833984,0.7637821144621855,0.8993799963928767,,rbf,{'model__kernel': 'rbf'},1,0.7752808988764045,0.8986866791744841,0.7265917602996255,0.9080675422138836,0.7894736842105263,0.8913857677902621,0.0003339254753970541,0.00013916839172996434,0.026928307545995744,0.0068279287271293745
0,0.03325986862182617,0.003446499506632487,0.752541466024612,0.8112549275881696,,linear,{'model__kernel': 'linear'},2,0.7640449438202247,0.801125703564728,0.7078651685393258,0.8292682926829268,0.7857142857142857,0.8033707865168539,0.004048215470223181,7.986188088993813e-05,0.032806186025156635,0.012770306467041555
1,0.014014244079589844,0.0056684017181396484,0.7587742765152582,0.9081237571234831,,rbf,{'model__kernel': 'rbf'},1,0.7415730337078652,0.9080675422138836,0.7565543071161048,0.9061913696060038,0.7781954887218046,0.9101123595505618,0.0002948267863808231,5.973452087648494e-05,0.015033235422708931,0.0016012309063919642
0,0.02939748764038086,0.003544966379801432,0.7525273858804314,0.8100041458495829,,linear,{'model__kernel': 'linear'},1,0.7340823970037453,0.8198874296435272,0.7490636704119851,0.8067542213883677,0.7744360902255639,0.8033707865168539,0.0005131138953006439,4.17195424444735e-05,0.016655392175807568,0.007123734123626233
1,0.014318704605102539,0.005970319112141927,0.7525086123548572,0.9012526555689067,,rbf,{'model__kernel': 'rbf'},2,0.7303370786516854,0.9118198874296435,0.7677902621722846,0.8949343339587242,0.7593984962406015,0.897003745318352,1.0072068052801043e-05,0.00026046123730910555,0.01604759824036401,0.007519769843231857
0,0.04284405708312988,0.003513495127360026,0.7462241746688819,0.818126029142746,,linear,{'model__kernel': 'linear'},2,0.7453183520599251,0.8142589118198874,0.7677902621722846,0.8236397748592871,0.7255639097744361,0.8164794007490637,0.013052949130580088,8.726735200486677e-05,0.017250731291861138,0.004002806235726336
1,0.014265616734822592,0.005730072657267253,0.7637257938854627,0.9093686831423198,,rbf,{'model__kernel': 'rbf'},1,0.7640449438202247,0.9118198874296435,0.7827715355805244,0.8968105065666041,0.7443609022556391,0.9194756554307116,0.00027217979808874987,0.00011276607910153746,0.015682699185521613,0.009413945156050303
0,0.04717095692952474,0.004148006439208984,0.7462898820083917,0.8112537564442196,,linear,{'model__kernel': 'linear'},2,0.7490636704119851,0.8142589118198874,0.7116104868913857,0.8142589118198874,0.7781954887218046,0.8052434456928839,0.011874457754982576,0.0005820143103480476,0.027253880992990715,0.004249931489307885
1,0.014462788899739584,0.005753676096598308,0.7500117334534839,0.89813038579824,,rbf,{'model__kernel': 'rbf'},1,0.7602996254681648,0.9061913696060038,0.7303370786516854,0.8986866791744841,0.7593984962406015,0.8895131086142322,7.402307103297026e-05,0.0002863816601608702,0.013916945058660002,0.00682022454018206
0,0.04565699895222982,0.003456274668375651,0.7650258605314785,0.8043814837456932,,linear,{'model__kernel': 'linear'},2,0.7565543071161048,0.8198874296435272,0.7528089887640449,0.799249530956848,0.7857142857142857,0.7940074906367042,0.004643140929696984,0.00013110859047133107,0.014708615497909796,0.011171258219777568
1,0.013862927754720053,0.005517005920410156,0.7700055381900444,0.8987546055235832,,rbf,{'model__kernel': 'rbf'},1,0.7677902621722846,0.9043151969981238,0.7677902621722846,0.900562851782364,0.7744360902255639,0.8913857677902621,0.00014071549011336571,4.175570905769985e-05,0.003132873388715719,0.005431074222138886
0,0.050552765528361,0.0034869511922200522,0.7425445636563319,0.8168869588436592,,linear,{'model__kernel': 'linear'},2,0.7228464419475655,0.8217636022514071,0.7265917602996255,0.8311444652908068,0.7781954887218046,0.797752808988764,0.0033990092438441026,8.19996637657173e-06,0.025255338655520362,0.014061458336962205
1,0.013925790786743164,0.005523363749186198,0.7488008410539457,0.9024999238756433,,rbf,{'model__kernel': 'rbf'},1,0.7340823970037453,0.8949343339587242,0.7228464419475655,0.9099437148217636,0.7894736842105263,0.9026217228464419,0.0004476864833561356,0.00015850088337795965,0.029123550600112583,0.006128159305746378
0,0.01341700553894043,0.00487208366394043,0.7262538368392892,0.8456268313763519,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",1,0.7228464419475655,0.8386491557223265,0.7265917602996255,0.8555347091932458,0.7293233082706767,0.8426966292134831,0.00030495970000215335,0.00014223115401863396,0.0026549442606386454,0.007198149879947368
1,0.014826218287150065,0.005200783411661784,0.721255385655149,0.8649952100212445,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",2,0.7078651685393258,0.8574108818011257,0.7303370786516854,0.8649155722326454,0.7255639097744361,0.8726591760299626,0.00012864139998904883,6.754987376952094e-05,0.009666754749806189,0.006225344748436283
2,0.01715962092081706,0.007031361262003581,0.7162663212337961,0.841875657304542,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.7078651685393258,0.8405253283302064,0.7116104868913857,0.8442776735459663,0.7293233082706767,0.8408239700374532,0.0010210493134877314,0.0006339855717935072,0.00935843773466921,0.001702852163357386
3,0.017039775848388672,0.006239970525105794,0.7087662977668892,0.8331213562783857,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.700374531835206,0.8292682926829268,0.704119850187266,0.8311444652908068,0.7218045112781954,0.8389513108614233,0.00018532665334400767,7.907122212274011e-05,0.009345341479916674,0.004192953115554014
4,0.016795237859090168,0.006200710932413737,0.705011592652042,0.8293725244944757,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.700374531835206,0.8273921200750469,0.700374531835206,0.8273921200750469,0.7142857142857143,0.8333333333333334,0.00020959378358581545,0.00010120867902797894,0.0065577942967184576,0.002800714788939847
0,0.012929598490397135,0.004728078842163086,0.7137553621882421,0.850002225173505,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",1,0.7078651685393258,0.849906191369606,0.7153558052434457,0.8536585365853658,0.7180451127819549,0.846441947565543,0.000263661653517458,5.756019033777647e-05,0.0043072713462602155,0.0029469426121406174
1,0.014777819315592447,0.005785544713338216,0.7112490965240816,0.8618752825384779,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",2,0.6966292134831461,0.8574108818011257,0.7265917602996255,0.8667917448405253,0.7105263157894737,0.8614232209737828,4.258929715441037e-05,0.0008585382152750784,0.012242830879748083,0.003843038518733119
2,0.016565322875976562,0.006159146626790364,0.7037490730571747,0.8425045616056853,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.6966292134831461,0.8442776735459663,0.7116104868913857,0.8480300187617261,0.7030075187969925,0.8352059925093633,0.0002929396990563396,0.0001826660125187215,0.006138515850686971,0.0053834225046215005
3,0.017278273900349934,0.006497701009114583,0.6975021824223481,0.8331295542860354,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",5,0.6928838951310862,0.8367729831144465,0.700374531835206,0.8367729831144465,0.6992481203007519,0.8258426966292135,0.00037353576474064015,0.0002922514113721985,0.0032978410983258905,0.005152586462679941
4,0.016954819361368816,0.0061906178792317705,0.6987553152544282,0.830002599939569,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",4,0.6966292134831461,0.8273921200750469,0.6966292134831461,0.8367729831144465,0.7030075187969925,0.8258426966292135,0.00032114326716107356,2.3779257075981204e-05,0.0030067619599326635,0.004828991924106103
0,0.012771129608154297,0.004680554072062175,0.7225225986314099,0.8468740996830885,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",1,0.7078651685393258,0.8686679174484052,0.7191011235955056,0.8236397748592871,0.7406015037593985,0.848314606741573,2.7461294401758506e-05,2.1408460251481562e-05,0.013581771594708117,0.018410860955708482
1,0.014833609263102213,0.005202054977416992,0.7212506922737555,0.8649987234530946,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",2,0.7191011235955056,0.8780487804878049,0.7228464419475655,0.849906191369606,0.7218045112781954,0.8670411985018727,0.00023658158659868882,5.250552374297433e-05,0.0015783723698435583,0.011579582859861652
2,0.015947818756103516,0.005979220072428386,0.7074943914092348,0.841880341880342,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.7228464419475655,0.851782363977486,0.6966292134831461,0.8405253283302064,0.7030075187969925,0.8333333333333334,7.645941711086682e-05,0.00018472976897584143,0.011163475757061744,0.007592484407535674
3,0.01726071039835612,0.006230831146240234,0.701247500774408,0.8337596297311287,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",5,0.7116104868913857,0.8461538461538461,0.6928838951310862,0.8367729831144465,0.6992481203007519,0.8183520599250936,0.0004472771658881132,0.000107686223431286,0.007774721922060733,0.011548305888365256
4,0.01639707883199056,0.006019274393717448,0.7037396862943877,0.828135796483289,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",4,0.7191011235955056,0.8424015009380863,0.6966292134831461,0.8311444652908068,0.6954887218045113,0.8108614232209738,0.000323411753587341,4.5882346295439114e-05,0.010872150884542645,0.013050751998649291
0,0.013069629669189453,0.004794994990030925,0.7149991082575352,0.8524991040748783,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",2,0.7153558052434457,0.8480300187617261,0.7153558052434457,0.8555347091932458,0.7142857142857143,0.8539325842696629,0.00024571376041459365,4.187910549906992e-05,0.0005044457151321689,0.0032270981515768013
1,0.014619906743367514,0.005113045374552409,0.7187632001351694,0.8668748960609745,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.7153558052434457,0.8630393996247655,0.7116104868913857,0.8705440900562852,0.7293233082706767,0.8670411985018727,2.5348977073511893e-05,1.3834213941128409e-05,0.007622062943183447,0.003066032941182283
2,0.016014973322550457,0.005970398585001628,0.7125022293561619,0.8431252678991785,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.7116104868913857,0.8367729831144465,0.7116104868913857,0.849906191369606,0.7142857142857143,0.8426966292134831,0.0002643624033343837,4.005637113180123e-05,0.0012611142878305008,0.005370169960718407
3,0.016620794932047527,0.0061105092366536455,0.7062506453399416,0.8343744803048722,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.7078651685393258,0.8292682926829268,0.704119850187266,0.8386491557223265,0.706766917293233,0.8352059925093633,0.0001853157474177935,8.869883236390348e-05,0.0015719955336843988,0.003874593075464569
4,0.016843716303507488,0.006330331166585286,0.6999990613237213,0.8306244773770123,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.704119850187266,0.8255159474671669,0.6966292134831461,0.8348968105065666,0.6992481203007519,0.8314606741573034,0.0002723157918935331,6.184265230446677e-05,0.0031037980897883504,0.003875097128461907
0,0.012947718302408854,0.0048376719156901045,0.7062694188655159,0.8474912925447318,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",4,0.6966292134831461,0.8367729831144465,0.700374531835206,0.8442776735459663,0.7218045112781954,0.8614232209737828,0.00017369709374017806,0.0001409122157352858,0.011090872361013518,0.01031678460672653
1,0.01488955815633138,0.005221366882324219,0.707513164934809,0.8674979446423677,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",3,0.700374531835206,0.8630393996247655,0.704119850187266,0.8686679174484052,0.7180451127819549,0.8707865168539326,0.00016221720882282184,7.248316929901066e-05,0.007602556433236603,0.003269157242650851
2,0.016392310460408527,0.006065766016642253,0.7112725634310495,0.8450002693631085,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",1,0.6966292134831461,0.8442776735459663,0.7078651685393258,0.8461538461538461,0.7293233082706767,0.8445692883895131,0.0005986361617156759,0.00019138685027934554,0.013563030965461905,0.0008243439263400667
3,0.016759554545084637,0.006158351898193359,0.7100147372175757,0.8406272178538553,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",2,0.7078651685393258,0.8424015009380863,0.700374531835206,0.8424015009380863,0.7218045112781954,0.8370786516853933,0.00014210845135375548,3.5302592124615e-05,0.008879808138265981,0.002509215201208643
4,0.017967939376831055,0.006162007649739583,0.7025147137506688,0.8325018211288423,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.6966292134831461,0.8348968105065666,0.6966292134831461,0.8330206378986866,0.7142857142857143,0.8295880149812734,0.0019323586043357122,0.00011173420566805011,0.008323354299681127,0.0021981364247694074
0,0.013886054356892904,0.0048406124114990234,0.7174866003961213,0.846259249109345,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",1,0.7191011235955056,0.849906191369606,0.7265917602996255,0.8574108818011257,0.706766917293233,0.8314606741573034,0.0008220800374570597,8.014340441207961e-05,0.008173579955280267,0.01090346917504183
1,0.014440377553304037,0.005204041798909505,0.714989721494748,0.8637561397221578,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",2,0.7191011235955056,0.8667917448405253,0.7191011235955056,0.8705440900562852,0.706766917293233,0.8539325842696629,0.000671505165007489,0.0001254636603898451,0.005814400611260516,0.0071132132893997994
2,0.016103347142537434,0.006149450937906901,0.7074943914092348,0.8437553433442719,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.7153558052434457,0.8480300187617261,0.704119850187266,0.8480300187617261,0.7030075187969925,0.8352059925093633,0.00014125240574969808,0.000317549103943963,0.005577376377532679,0.006045303950106689
3,0.016789992650349934,0.006222963333129883,0.7024912468437011,0.8325018211288423,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.7078651685393258,0.8348968105065666,0.704119850187266,0.8330206378986866,0.6954887218045113,0.8295880149812734,0.00023394685304105127,9.496364944245492e-05,0.005182236974057215,0.0021981364247694074
4,0.0167996883392334,0.0062800248463948565,0.699980287798147,0.8275033787502957,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.7078651685393258,0.8348968105065666,0.7078651685393258,0.8255159474671669,0.6842105263157895,0.8220973782771536,0.000140609567862542,4.5914546271909924e-05,0.011150905281869435,0.005411024467246073
0,0.012924989064534506,0.0047143300374348955,0.7037819267269297,0.8537475435255649,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",2,0.700374531835206,0.8386491557223265,0.6816479400749064,0.8649155722326454,0.7293233082706767,0.8576779026217228,0.0002597349358157826,0.00011906970647160007,0.019611951086207207,0.01107751329020348
1,0.014853398005167643,0.0051809946695963545,0.7112631766682624,0.8675026292181677,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.7153558052434457,0.8536585365853658,0.6966292134831461,0.8855534709193246,0.7218045112781954,0.8632958801498127,7.937592316567297e-05,4.3373109541085613e-05,0.010677425134621143,0.013356503093623573
2,0.016395727793375652,0.0060923099517822266,0.7037584598199619,0.8437506587684719,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.7116104868913857,0.8386491557223265,0.6891385767790262,0.849906191369606,0.7105263157894737,0.8426966292134831,0.00034317842145852013,0.0001512291885107494,0.010347289237364974,0.004655709513999836
3,0.016072670618693035,0.0058943430582682295,0.7025006336064882,0.8343779937367222,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.7078651685393258,0.8311444652908068,0.6966292134831461,0.8424015009380863,0.7030075187969925,0.8295880149812734,8.330385944014508e-05,2.3764112658517225e-05,0.00460104125558458,0.005708948253941245
4,0.016374588012695312,0.0060694217681884766,0.6999990613237213,0.8287541604888823,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.704119850187266,0.8292682926829268,0.6966292134831461,0.8348968105065666,0.6992481203007519,0.8220973782771536,0.0002544050994192699,0.00013222941726350544,0.0031037980897883504,0.005237977681227051
0,0.013184150060017904,0.005323966344197591,0.7137365886626679,0.8524991040748783,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",2,0.7265917602996255,0.8574108818011257,0.7116104868913857,0.8461538461538461,0.7030075187969925,0.8539325842696629,0.0004694166699439744,0.0008373266909579229,0.009744890742333147,0.004706120978233945
1,0.014932552973429361,0.005246718724568685,0.713745975425455,0.868129191231411,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.7116104868913857,0.8630393996247655,0.7191011235955056,0.8799249530956847,0.7105263157894737,0.8614232209737828,8.697243399658972e-05,3.1116643988921554e-05,0.0038124415350229745,0.008366919258881538
2,0.01649618148803711,0.006062110265096028,0.7087522176227085,0.8468799554028384,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.700374531835206,0.849906191369606,0.7153558052434457,0.851782363977486,0.7105263157894737,0.8389513108614233,0.00014855103839970195,1.997062989988766e-05,0.006243407534463676,0.005658477952696222
3,0.01640605926513672,0.006171623865763347,0.7074990847906282,0.8356311177632088,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.6966292134831461,0.8386491557223265,0.7191011235955056,0.8424015009380863,0.706766917293233,0.8258426966292135,5.389560834984483e-05,7.76010865565664e-05,0.009188715469083902,0.007088954548069487
4,0.016703287760416668,0.00620269775390625,0.7025053269878817,0.8300072845153689,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.700374531835206,0.8367729831144465,0.700374531835206,0.8348968105065666,0.706766917293233,0.8183520599250936,0.0001205842409955196,2.4528934767644636e-05,0.00301339940355278,0.008277004333330498
0,0.013431708017985025,0.004854679107666016,0.7262397566951085,0.8493733208723618,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",2,0.7415730337078652,0.8480300187617261,0.7191011235955056,0.8480300187617261,0.7180451127819549,0.8520599250936329,5.343638310469856e-05,7.343163220812147e-05,0.010850831847437077,0.0018997160632252728
1,0.01482542355855306,0.005274375279744466,0.727511663052763,0.8650022368849445,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.7228464419475655,0.8667917448405253,0.7228464419475655,0.8667917448405253,0.7368421052631579,0.8614232209737828,0.00015181721002512522,0.00011125087682400543,0.00659761895843942,0.0025307464207570025
2,0.016127745310465496,0.0061339537302653,0.713745975425455,0.8425057327496352,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.7116104868913857,0.8442776735459663,0.7191011235955056,0.849906191369606,0.7105263157894737,0.8333333333333334,0.00010529940980881714,7.086243336782536e-05,0.0038124415350229745,0.006880878650864693
3,0.01704716682434082,0.006342172622680664,0.7062412585771546,0.8350080691818155,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.704119850187266,0.8386491557223265,0.7153558052434457,0.8442776735459663,0.6992481203007519,0.8220973782771536,0.00021167927004754015,0.0001461334099145056,0.006744857731180004,0.009413979248951945
4,0.01686994234720866,0.0062037309010823565,0.7024912468437011,0.8306315042407122,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.704119850187266,0.8348968105065666,0.7078651685393258,0.8367729831144465,0.6954887218045113,0.8202247191011236,0.0002460067962637558,2.9953783653653033e-05,0.005182236974057215,0.007398463291783942
0,0.013109286626180014,0.004785299301147461,0.7099818835478208,0.8499987117416549,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",2,0.7078651685393258,0.8611632270168855,0.7265917602996255,0.8367729831144465,0.6954887218045113,0.8520599250936329,0.00031019777126668394,0.00016099887234431498,0.01278567199974331,0.010063380802589669
