,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
47,0.004436413447062175,0.0002024268122043713,0.0010596116383870442,4.777634418865565e-06,0.0069715025168274455,{'model__ccp_alpha': 0.0069715025168274455},0.6441947565543071,0.7228464419475655,0.7293233082706767,0.6987881689241832,0.038693823408759175,47,0.774859287054409,0.8142589118198874,0.7378277153558053,0.7756486380767006,0.031207897018864474
48,0.004641294479370117,0.00014614352312374877,0.0010683536529541016,1.1223413749637432e-05,0.007119832357611008,{'model__ccp_alpha': 0.007119832357611008},0.6441947565543071,0.7228464419475655,0.7293233082706767,0.6987881689241832,0.038693823408759175,47,0.774859287054409,0.8142589118198874,0.7378277153558053,0.7756486380767006,0.031207897018864474
49,0.004423379898071289,0.0001909616235007334,0.0010635852813720703,1.0621451813778424e-05,0.007268162198394571,{'model__ccp_alpha': 0.007268162198394571},0.6441947565543071,0.7228464419475655,0.7293233082706767,0.6987881689241832,0.038693823408759175,47,0.774859287054409,0.8142589118198874,0.7378277153558053,0.7756486380767006,0.031207897018864474
50,0.004579385121663411,0.00043679612556891457,0.0010633468627929688,1.593425882320676e-06,0.007416492039178133,{'model__ccp_alpha': 0.007416492039178133},0.6441947565543071,0.7228464419475655,0.7293233082706767,0.6987881689241832,0.038693823408759175,47,0.774859287054409,0.8142589118198874,0.7378277153558053,0.7756486380767006,0.031207897018864474
51,0.004502932230631511,0.00018953675567765828,0.0010797182718912761,6.8170853659335265e-06,0.007564821879961696,{'model__ccp_alpha': 0.007564821879961696},0.6441947565543071,0.7265917602996255,0.7218045112781954,0.6975303427107095,0.03776456011733354,57,0.774859287054409,0.8048780487804879,0.7303370786516854,0.7700248048288607,0.030622630201945
52,0.004514932632446289,0.00019243111942243544,0.0010802745819091797,9.024282321672508e-06,0.007713151720745258,{'model__ccp_alpha': 0.007713151720745258},0.6441947565543071,0.700374531835206,0.7218045112781954,0.6887912665559028,0.03272560193460729,70,0.774859287054409,0.7879924953095685,0.7303370786516854,0.764396287005221,0.024673096617172686
53,0.004501660664876302,0.00020003895011809679,0.0010766983032226562,4.68418185815537e-06,0.007861481561528822,{'model__ccp_alpha': 0.007861481561528822},0.6441947565543071,0.700374531835206,0.7218045112781954,0.6887912665559028,0.03272560193460729,70,0.774859287054409,0.7879924953095685,0.7303370786516854,0.764396287005221,0.024673096617172686
54,0.004511276880900065,0.0001840935574994691,0.0010728836059570312,4.651708802115725e-06,0.008009811402312383,{'model__ccp_alpha': 0.008009811402312383},0.6441947565543071,0.700374531835206,0.7218045112781954,0.6887912665559028,0.03272560193460729,70,0.774859287054409,0.7879924953095685,0.7303370786516854,0.764396287005221,0.024673096617172686
55,0.004496335983276367,0.00013202635571143222,0.0010906060536702473,2.003977141377066e-05,0.008158141243095947,{'model__ccp_alpha': 0.008158141243095947},0.6441947565543071,0.700374531835206,0.7218045112781954,0.6887912665559028,0.03272560193460729,70,0.774859287054409,0.7823639774859287,0.7303370786516854,0.7625201143973411,0.022962156358856286
56,0.004418373107910156,0.00022885012738144776,0.001048723856608073,4.9490602737872646e-06,0.00830647108387951,{'model__ccp_alpha': 0.00830647108387951},0.651685393258427,0.700374531835206,0.7255639097744361,0.6925412782893563,0.03066516695412708,66,0.7617260787992496,0.7823639774859287,0.7247191011235955,0.7562697191362578,0.023847597199523916
57,0.004463593165079753,0.00019918007445972606,0.0010537306467692058,4.9490602737872646e-06,0.008454800924663072,{'model__ccp_alpha': 0.008454800924663072},0.651685393258427,0.700374531835206,0.7255639097744361,0.6925412782893563,0.03066516695412708,66,0.7617260787992496,0.7823639774859287,0.7247191011235955,0.7562697191362578,0.023847597199523916
