,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
11,0.3778270085652669,0.0036006851592128002,0.01522048314412435,0.0001435684194318191,120,{'model__n_estimators': 120},0.7602996254681648,0.7340823970037453,0.7330827067669173,0.7424882430796091,0.01260116005469111,5,1.0,1.0,1.0,1.0,0.0
0,0.03699477513631185,0.005537300680667858,0.0024601618448893228,0.00038613468782132187,10,{'model__n_estimators': 10},0.6779026217228464,0.6966292134831461,0.650375939849624,0.6749692583518723,0.018996399587886764,12,1.0,1.0,1.0,1.0,0.0
1,0.06284562746683757,0.0004216901679350732,0.0033837159474690757,6.256730221421099e-05,20,{'model__n_estimators': 20},0.6741573033707865,0.7378277153558053,0.6766917293233082,0.6962255826833,0.029435340560883063,11,1.0,1.0,1.0,1.0,0.0
2,0.0944987138112386,0.0012430696636244417,0.004602352778116862,7.284883054880474e-05,30,{'model__n_estimators': 30},0.6891385767790262,0.7191011235955056,0.7255639097744361,0.7112678700496559,0.015868650788935977,10,1.0,1.0,1.0,1.0,0.0
3,0.12917256355285645,0.0004224115643536395,0.005866845448811849,0.00011554036465449597,40,{'model__n_estimators': 40},0.7191011235955056,0.7340823970037453,0.7406015037593985,0.7312616747862165,0.009001257029597786,8,1.0,1.0,1.0,1.0,0.0
4,0.15746601422627768,0.0006377559385072883,0.007036368052164714,6.315597705460016e-05,50,{'model__n_estimators': 50},0.7078651685393258,0.7265917602996255,0.7406015037593985,0.7250194775327833,0.013410716255652284,9,1.0,1.0,1.0,1.0,0.0
5,0.19206730524698892,0.004393629526568059,0.008218050003051758,0.00028835528782354415,60,{'model__n_estimators': 60},0.7228464419475655,0.7490636704119851,0.7556390977443609,0.7425164033679704,0.014165441465317475,4,1.0,1.0,1.0,1.0,0.0
6,0.2178033987681071,0.001382727541708448,0.009359598159790039,7.661686547053786e-05,70,{'model__n_estimators': 70},0.7191011235955056,0.7565543071161048,0.7443609022556391,0.7400054443224166,0.015597280731225238,6,1.0,1.0,1.0,1.0,0.0
7,0.25180864334106445,0.0017156996213527613,0.010714133580525717,0.0002483390422887721,80,{'model__n_estimators': 80},0.6966292134831461,0.7340823970037453,0.7706766917293233,0.7337961007387381,0.03023043425444011,7,1.0,1.0,1.0,1.0,0.0
8,0.2818276882171631,0.00389612601104365,0.011727015177408854,9.076211155090628e-05,90,{'model__n_estimators': 90},0.7228464419475655,0.7453183520599251,0.7556390977443609,0.7412679639172839,0.013690478482782863,5,1.0,1.0,1.0,1.0,0.0
